A,B,contrast,effect,isolated_B_minus_A,metric,model_id,mps_enabled,pair,paired_minus_isolated_effect,repetition,value
scene-0245,scene-0184,BA-AA,co_runner,,R,dino,True,centerpoint+dino,,3,0.2677949453412312
scene-0245,scene-0184,BB-AB,co_runner,,R,dino,True,centerpoint+dino,,3,0.26979677516528533
scene-0245,scene-0184,AB-AA,own_input,0.005903029467959443,R,dino,True,centerpoint+dino,-0.010475648738686217,3,-0.004572619270726774
scene-0245,scene-0184,BB-BA,own_input,0.005903029467959443,R,dino,True,centerpoint+dino,-0.008473818914632104,3,-0.002570789446672661
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,R,dino,True,centerpoint+dino,,3,0.0020018298240541132
scene-0245,scene-0184,BA-AA,co_runner,,P50_ms,dino,True,centerpoint+dino,,3,1.4062760000000054
scene-0245,scene-0184,BB-AB,co_runner,,P50_ms,dino,True,centerpoint+dino,,3,0.3695379999999915
scene-0245,scene-0184,AB-AA,own_input,0.08402199999999738,P50_ms,dino,True,centerpoint+dino,0.33764200000000955,3,0.4216640000000069
scene-0245,scene-0184,BB-BA,own_input,0.08402199999999738,P50_ms,dino,True,centerpoint+dino,-0.6990960000000044,3,-0.615074000000007
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,P50_ms,dino,True,centerpoint+dino,,3,-1.036738000000014
scene-0245,scene-0184,BA-AA,co_runner,,P99_ms,dino,True,centerpoint+dino,,3,24.481971779999995
scene-0245,scene-0184,BB-AB,co_runner,,P99_ms,dino,True,centerpoint+dino,,3,23.18793311000003
scene-0245,scene-0184,AB-AA,own_input,0.45600422000000407,P99_ms,dino,True,centerpoint+dino,-0.3122894000000045,3,0.14371481999999958
scene-0245,scene-0184,BB-BA,own_input,0.45600422000000407,P99_ms,dino,True,centerpoint+dino,-1.606328069999968,3,-1.150323849999964
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,P99_ms,dino,True,centerpoint+dino,,3,-1.2940386699999635
scene-0245,scene-0184,BA-AA,co_runner,,P99_minus_P50_ms,dino,True,centerpoint+dino,,3,23.07569577999999
scene-0245,scene-0184,BB-AB,co_runner,,P99_minus_P50_ms,dino,True,centerpoint+dino,,3,22.81839511000004
scene-0245,scene-0184,AB-AA,own_input,0.3719822200000067,P99_minus_P50_ms,dino,True,centerpoint+dino,-0.649931400000014,3,-0.27794918000000735
scene-0245,scene-0184,BB-BA,own_input,0.3719822200000067,P99_minus_P50_ms,dino,True,centerpoint+dino,-0.9072320699999636,3,-0.535249849999957
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,P99_minus_P50_ms,dino,True,centerpoint+dino,,3,-0.2573006699999496
scene-0245,scene-0184,BA-AA,co_runner,,throughput_hz,dino,True,centerpoint+dino,,3,-0.5833614308711379
scene-0245,scene-0184,BB-AB,co_runner,,throughput_hz,dino,True,centerpoint+dino,,3,-0.39360632994085876
scene-0245,scene-0184,AB-AA,own_input,0.06090750135555645,throughput_hz,dino,True,centerpoint+dino,-0.0006196856292337571,3,0.06028781572632269
scene-0245,scene-0184,BB-BA,own_input,0.06090750135555645,throughput_hz,dino,True,centerpoint+dino,0.18913541530104538,3,0.25004291665660183
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,throughput_hz,dino,True,centerpoint+dino,,3,0.18975510093027914
scene-0245,scene-0184,BA-AA,co_runner,,analysis_count,dino,True,centerpoint+dino,,3,-12
scene-0245,scene-0184,BB-AB,co_runner,,analysis_count,dino,True,centerpoint+dino,,3,-8
scene-0245,scene-0184,AB-AA,own_input,1,analysis_count,dino,True,centerpoint+dino,0,3,1
scene-0245,scene-0184,BB-BA,own_input,1,analysis_count,dino,True,centerpoint+dino,4,3,5
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,analysis_count,dino,True,centerpoint+dino,,3,4
scene-0245,scene-0184,BA-AA,co_runner,,analysis_unique_source_count,dino,True,centerpoint+dino,,3,-12
scene-0245,scene-0184,BB-AB,co_runner,,analysis_unique_source_count,dino,True,centerpoint+dino,,3,-8
scene-0245,scene-0184,AB-AA,own_input,1,analysis_unique_source_count,dino,True,centerpoint+dino,0,3,1
scene-0245,scene-0184,BB-BA,own_input,1,analysis_unique_source_count,dino,True,centerpoint+dino,4,3,5
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,analysis_unique_source_count,dino,True,centerpoint+dino,,3,4
scene-0245,scene-0184,AB-AA,co_runner,,R,centerpoint,True,centerpoint+dino,,3,-0.07030711111707347
scene-0245,scene-0184,BB-BA,co_runner,,R,centerpoint,True,centerpoint+dino,,3,-0.04629346242700175
scene-0245,scene-0184,BA-AA,own_input,-0.08579883559629398,R,centerpoint,True,centerpoint+dino,0.05664143952439957,3,-0.02915739607189441
scene-0245,scene-0184,BB-AB,own_input,-0.08579883559629398,R,centerpoint,True,centerpoint+dino,0.08065508821447129,3,-0.005143747381822689
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,R,centerpoint,True,centerpoint+dino,,3,0.02401364869007172
scene-0245,scene-0184,AB-AA,co_runner,,P50_ms,centerpoint,True,centerpoint+dino,,3,2.881130999999982
scene-0245,scene-0184,BB-BA,co_runner,,P50_ms,centerpoint,True,centerpoint+dino,,3,9.848971500000005
scene-0245,scene-0184,BA-AA,own_input,32.681657,P50_ms,centerpoint,True,centerpoint+dino,10.289312999999993,3,42.970969999999994
scene-0245,scene-0184,BB-AB,own_input,32.681657,P50_ms,centerpoint,True,centerpoint+dino,17.257153500000015,3,49.93881050000002
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,P50_ms,centerpoint,True,centerpoint+dino,,3,6.9678405000000225
scene-0245,scene-0184,AB-AA,co_runner,,P99_ms,centerpoint,True,centerpoint+dino,,3,-9.12844205999997
scene-0245,scene-0184,BB-BA,co_runner,,P99_ms,centerpoint,True,centerpoint+dino,,3,0.9442042499999843
scene-0245,scene-0184,BA-AA,own_input,26.294899560000005,P99_ms,centerpoint,True,centerpoint+dino,18.942370590000024,3,45.23727015000003
scene-0245,scene-0184,BB-AB,own_input,26.294899560000005,P99_ms,centerpoint,True,centerpoint+dino,29.015016899999978,3,55.30991645999998
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,P99_ms,centerpoint,True,centerpoint+dino,,3,10.072646309999953
scene-0245,scene-0184,AB-AA,co_runner,,P99_minus_P50_ms,centerpoint,True,centerpoint+dino,,3,-12.009573059999951
scene-0245,scene-0184,BB-BA,co_runner,,P99_minus_P50_ms,centerpoint,True,centerpoint+dino,,3,-8.90476725000002
scene-0245,scene-0184,BA-AA,own_input,-6.386757439999997,P99_minus_P50_ms,centerpoint,True,centerpoint+dino,8.653057590000031,3,2.266300150000035
scene-0245,scene-0184,BB-AB,own_input,-6.386757439999997,P99_minus_P50_ms,centerpoint,True,centerpoint+dino,11.757863399999962,3,5.371105959999966
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,P99_minus_P50_ms,centerpoint,True,centerpoint+dino,,3,3.104805809999931
scene-0245,scene-0184,AB-AA,co_runner,,throughput_hz,centerpoint,True,centerpoint+dino,,3,0.006721332477091835
scene-0245,scene-0184,BB-BA,co_runner,,throughput_hz,centerpoint,True,centerpoint+dino,,3,-0.1104028680531024
scene-0245,scene-0184,BA-AA,own_input,-2.325568361734068,throughput_hz,centerpoint,True,centerpoint+dino,1.3444246432514317,3,-0.9811437184826364
scene-0245,scene-0184,BB-AB,own_input,-2.325568361734068,throughput_hz,centerpoint,True,centerpoint+dino,1.2273004427212375,3,-1.0982679190128306
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,throughput_hz,centerpoint,True,centerpoint+dino,,3,-0.11712420053019468
scene-0245,scene-0184,AB-AA,co_runner,,analysis_count,centerpoint,True,centerpoint+dino,,3,0
scene-0245,scene-0184,BB-BA,co_runner,,analysis_count,centerpoint,True,centerpoint+dino,,3,-2
scene-0245,scene-0184,BA-AA,own_input,-45,analysis_count,centerpoint,True,centerpoint+dino,26,3,-19
scene-0245,scene-0184,BB-AB,own_input,-45,analysis_count,centerpoint,True,centerpoint+dino,24,3,-21
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,analysis_count,centerpoint,True,centerpoint+dino,,3,-2
scene-0245,scene-0184,AB-AA,co_runner,,analysis_unique_source_count,centerpoint,True,centerpoint+dino,,3,0
scene-0245,scene-0184,BB-BA,co_runner,,analysis_unique_source_count,centerpoint,True,centerpoint+dino,,3,-2
scene-0245,scene-0184,BA-AA,own_input,-45,analysis_unique_source_count,centerpoint,True,centerpoint+dino,26,3,-19
scene-0245,scene-0184,BB-AB,own_input,-45,analysis_unique_source_count,centerpoint,True,centerpoint+dino,24,3,-21
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,analysis_unique_source_count,centerpoint,True,centerpoint+dino,,3,-2
scene-0245,scene-0184,BA-AA,co_runner,,R,yolov3,True,centerpoint+yolov3,,3,1.6857513619532978
scene-0245,scene-0184,BB-AB,co_runner,,R,yolov3,True,centerpoint+yolov3,,3,1.7274464614832272
scene-0245,scene-0184,AB-AA,own_input,0.13039912299376571,R,yolov3,True,centerpoint+yolov3,-0.12634868514413328,3,0.004050437849632438
scene-0245,scene-0184,BB-BA,own_input,0.13039912299376571,R,yolov3,True,centerpoint+yolov3,-0.08465358561420383,3,0.045745537379561885
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,R,yolov3,True,centerpoint+yolov3,,3,0.04169509952992945
scene-0245,scene-0184,BA-AA,co_runner,,P50_ms,yolov3,True,centerpoint+yolov3,,3,0.18140900000000038
scene-0245,scene-0184,BB-AB,co_runner,,P50_ms,yolov3,True,centerpoint+yolov3,,3,0.43183849999999957
scene-0245,scene-0184,AB-AA,own_input,0.1634525,P50_ms,yolov3,True,centerpoint+yolov3,-0.5488579999999992,3,-0.3854054999999992
scene-0245,scene-0184,BB-BA,own_input,0.1634525,P50_ms,yolov3,True,centerpoint+yolov3,-0.2984285,3,-0.13497599999999998
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,P50_ms,yolov3,True,centerpoint+yolov3,,3,0.2504294999999992
scene-0245,scene-0184,BA-AA,co_runner,,P99_ms,yolov3,True,centerpoint+yolov3,,3,21.108886680000012
scene-0245,scene-0184,BB-AB,co_runner,,P99_ms,yolov3,True,centerpoint+yolov3,,3,22.150199750000006
scene-0245,scene-0184,AB-AA,own_input,1.4221377999999998,P99_ms,yolov3,True,centerpoint+yolov3,-2.551313619999986,3,-1.1291758199999862
scene-0245,scene-0184,BB-BA,own_input,1.4221377999999998,P99_ms,yolov3,True,centerpoint+yolov3,-1.510000549999992,3,-0.08786274999999222
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,P99_ms,yolov3,True,centerpoint+yolov3,,3,1.041313069999994
scene-0245,scene-0184,BA-AA,co_runner,,P99_minus_P50_ms,yolov3,True,centerpoint+yolov3,,3,20.92747768000001
scene-0245,scene-0184,BB-AB,co_runner,,P99_minus_P50_ms,yolov3,True,centerpoint+yolov3,,3,21.718361250000005
scene-0245,scene-0184,AB-AA,own_input,1.2586852999999998,P99_minus_P50_ms,yolov3,True,centerpoint+yolov3,-2.002455619999985,3,-0.7437703199999852
scene-0245,scene-0184,BB-BA,own_input,1.2586852999999998,P99_minus_P50_ms,yolov3,True,centerpoint+yolov3,-1.2115720499999902,3,0.04711325000000954
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,P99_minus_P50_ms,yolov3,True,centerpoint+yolov3,,3,0.7908835699999948
scene-0245,scene-0184,BA-AA,co_runner,,throughput_hz,yolov3,True,centerpoint+yolov3,,3,-0.006952425099564508
scene-0245,scene-0184,BB-AB,co_runner,,throughput_hz,yolov3,True,centerpoint+yolov3,,3,-0.014264502248941824
scene-0245,scene-0184,AB-AA,own_input,0.06642512329713668,throughput_hz,yolov3,True,centerpoint+yolov3,0.013181236523253759,3,0.07960635982039044
scene-0245,scene-0184,BB-BA,own_input,0.06642512329713668,throughput_hz,yolov3,True,centerpoint+yolov3,0.0058691593738764425,3,0.07229428267101312
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,throughput_hz,yolov3,True,centerpoint+yolov3,,3,-0.007312077149377316
scene-0245,scene-0184,BA-AA,co_runner,,analysis_count,yolov3,True,centerpoint+yolov3,,3,0
scene-0245,scene-0184,BB-AB,co_runner,,analysis_count,yolov3,True,centerpoint+yolov3,,3,0
scene-0245,scene-0184,AB-AA,own_input,1,analysis_count,yolov3,True,centerpoint+yolov3,0,3,1
scene-0245,scene-0184,BB-BA,own_input,1,analysis_count,yolov3,True,centerpoint+yolov3,0,3,1
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,analysis_count,yolov3,True,centerpoint+yolov3,,3,0
scene-0245,scene-0184,BA-AA,co_runner,,analysis_unique_source_count,yolov3,True,centerpoint+yolov3,,3,0
scene-0245,scene-0184,BB-AB,co_runner,,analysis_unique_source_count,yolov3,True,centerpoint+yolov3,,3,0
scene-0245,scene-0184,AB-AA,own_input,1,analysis_unique_source_count,yolov3,True,centerpoint+yolov3,0,3,1
scene-0245,scene-0184,BB-BA,own_input,1,analysis_unique_source_count,yolov3,True,centerpoint+yolov3,0,3,1
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,analysis_unique_source_count,yolov3,True,centerpoint+yolov3,,3,0
scene-0245,scene-0184,AB-AA,co_runner,,R,centerpoint,True,centerpoint+yolov3,,3,0.004879361583221858
scene-0245,scene-0184,BB-BA,co_runner,,R,centerpoint,True,centerpoint+yolov3,,3,0.011736276118078134
scene-0245,scene-0184,BA-AA,own_input,-0.08579883559629398,R,centerpoint,True,centerpoint+yolov3,-0.05086696619431341,3,-0.1366658017906074
scene-0245,scene-0184,BB-AB,own_input,-0.08579883559629398,R,centerpoint,True,centerpoint+yolov3,-0.04401005165945715,3,-0.12980888725575113
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,R,centerpoint,True,centerpoint+yolov3,,3,0.006856914534856262
scene-0245,scene-0184,AB-AA,co_runner,,P50_ms,centerpoint,True,centerpoint+yolov3,,3,-2.0630555000000044
scene-0245,scene-0184,BB-BA,co_runner,,P50_ms,centerpoint,True,centerpoint+yolov3,,3,-0.0609230000000025
scene-0245,scene-0184,BA-AA,own_input,32.681657,P50_ms,centerpoint,True,centerpoint+yolov3,5.131557999999984,3,37.813214999999985
scene-0245,scene-0184,BB-AB,own_input,32.681657,P50_ms,centerpoint,True,centerpoint+yolov3,7.133690499999986,3,39.81534749999999
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,P50_ms,centerpoint,True,centerpoint+yolov3,,3,2.002132500000002
scene-0245,scene-0184,AB-AA,co_runner,,P99_ms,centerpoint,True,centerpoint+yolov3,,3,-1.9600543700000088
scene-0245,scene-0184,BB-BA,co_runner,,P99_ms,centerpoint,True,centerpoint+yolov3,,3,1.5589508500000022
scene-0245,scene-0184,BA-AA,own_input,26.294899560000005,P99_ms,centerpoint,True,centerpoint+yolov3,-0.46928394000002527,3,25.82561561999998
scene-0245,scene-0184,BB-AB,own_input,26.294899560000005,P99_ms,centerpoint,True,centerpoint+yolov3,3.0497212799999858,3,29.34462083999999
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,P99_ms,centerpoint,True,centerpoint+yolov3,,3,3.519005220000011
scene-0245,scene-0184,AB-AA,co_runner,,P99_minus_P50_ms,centerpoint,True,centerpoint+yolov3,,3,0.10300112999999556
scene-0245,scene-0184,BB-BA,co_runner,,P99_minus_P50_ms,centerpoint,True,centerpoint+yolov3,,3,1.6198738500000047
scene-0245,scene-0184,BA-AA,own_input,-6.386757439999997,P99_minus_P50_ms,centerpoint,True,centerpoint+yolov3,-5.600841940000009,3,-11.987599380000006
scene-0245,scene-0184,BB-AB,own_input,-6.386757439999997,P99_minus_P50_ms,centerpoint,True,centerpoint+yolov3,-4.08396922,3,-10.470726659999997
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,P99_minus_P50_ms,centerpoint,True,centerpoint+yolov3,,3,1.5168727200000092
scene-0245,scene-0184,AB-AA,co_runner,,throughput_hz,centerpoint,True,centerpoint+yolov3,,3,0.19827065844994607
scene-0245,scene-0184,BB-BA,co_runner,,throughput_hz,centerpoint,True,centerpoint+yolov3,,3,-0.08971158774871313
scene-0245,scene-0184,BA-AA,own_input,-2.325568361734068,throughput_hz,centerpoint,True,centerpoint+yolov3,0.04764636677671863,3,-2.2779219949573495
scene-0245,scene-0184,BB-AB,own_input,-2.325568361734068,throughput_hz,centerpoint,True,centerpoint+yolov3,-0.24033587942194057,3,-2.5659042411560087
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,throughput_hz,centerpoint,True,centerpoint+yolov3,,3,-0.2879822461986592
scene-0245,scene-0184,AB-AA,co_runner,,analysis_count,centerpoint,True,centerpoint+yolov3,,3,3
scene-0245,scene-0184,BB-BA,co_runner,,analysis_count,centerpoint,True,centerpoint+yolov3,,3,-2
scene-0245,scene-0184,BA-AA,own_input,-45,analysis_count,centerpoint,True,centerpoint+yolov3,1,3,-44
scene-0245,scene-0184,BB-AB,own_input,-45,analysis_count,centerpoint,True,centerpoint+yolov3,-4,3,-49
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,analysis_count,centerpoint,True,centerpoint+yolov3,,3,-5
scene-0245,scene-0184,AB-AA,co_runner,,analysis_unique_source_count,centerpoint,True,centerpoint+yolov3,,3,3
scene-0245,scene-0184,BB-BA,co_runner,,analysis_unique_source_count,centerpoint,True,centerpoint+yolov3,,3,-2
scene-0245,scene-0184,BA-AA,own_input,-45,analysis_unique_source_count,centerpoint,True,centerpoint+yolov3,1,3,-44
scene-0245,scene-0184,BB-AB,own_input,-45,analysis_unique_source_count,centerpoint,True,centerpoint+yolov3,-4,3,-49
scene-0245,scene-0184,BB-BA-AB+AA,interaction,,analysis_unique_source_count,centerpoint,True,centerpoint+yolov3,,3,-5
scene-0184,scene-0398,BA-AA,co_runner,,R,vit-upernet,True,pointpillars+vit-upernet,,3,-0.08110499961858186
scene-0184,scene-0398,BB-AB,co_runner,,R,vit-upernet,True,pointpillars+vit-upernet,,3,-0.0757984246856605
scene-0184,scene-0398,AB-AA,own_input,0.002744270035785451,R,vit-upernet,True,pointpillars+vit-upernet,0.0048898320423525765,3,0.0076341020781380275
scene-0184,scene-0398,BB-BA,own_input,0.002744270035785451,R,vit-upernet,True,pointpillars+vit-upernet,0.010196406975273936,3,0.012940677011059387
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,R,vit-upernet,True,pointpillars+vit-upernet,,3,0.00530657493292136
scene-0184,scene-0398,BA-AA,co_runner,,P50_ms,vit-upernet,True,pointpillars+vit-upernet,,3,0.1193269999999984
scene-0184,scene-0398,BB-AB,co_runner,,P50_ms,vit-upernet,True,pointpillars+vit-upernet,,3,0.08155800000000113
scene-0184,scene-0398,AB-AA,own_input,-0.08996650000000272,P50_ms,vit-upernet,True,pointpillars+vit-upernet,-0.005231999999999459,3,-0.09519850000000218
scene-0184,scene-0398,BB-BA,own_input,-0.08996650000000272,P50_ms,vit-upernet,True,pointpillars+vit-upernet,-0.043000999999996736,3,-0.13296749999999946
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,P50_ms,vit-upernet,True,pointpillars+vit-upernet,,3,-0.03776899999999728
scene-0184,scene-0398,BA-AA,co_runner,,P99_ms,vit-upernet,True,pointpillars+vit-upernet,,3,-2.671983499999996
scene-0184,scene-0398,BB-AB,co_runner,,P99_ms,vit-upernet,True,pointpillars+vit-upernet,,3,-2.5253062799999952
scene-0184,scene-0398,AB-AA,own_input,-0.000217230000004065,P99_ms,vit-upernet,True,pointpillars+vit-upernet,0.14121281000000607,3,0.140995580000002
scene-0184,scene-0398,BB-BA,own_input,-0.000217230000004065,P99_ms,vit-upernet,True,pointpillars+vit-upernet,0.2878900300000069,3,0.28767280000000284
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,P99_ms,vit-upernet,True,pointpillars+vit-upernet,,3,0.14667722000000083
scene-0184,scene-0398,BA-AA,co_runner,,P99_minus_P50_ms,vit-upernet,True,pointpillars+vit-upernet,,3,-2.7913104999999945
scene-0184,scene-0398,BB-AB,co_runner,,P99_minus_P50_ms,vit-upernet,True,pointpillars+vit-upernet,,3,-2.6068642799999964
scene-0184,scene-0398,AB-AA,own_input,0.08974926999999866,P99_minus_P50_ms,vit-upernet,True,pointpillars+vit-upernet,0.14644481000000553,3,0.2361940800000042
scene-0184,scene-0398,BB-BA,own_input,0.08974926999999866,P99_minus_P50_ms,vit-upernet,True,pointpillars+vit-upernet,0.33089103000000364,3,0.4206403000000023
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,P99_minus_P50_ms,vit-upernet,True,pointpillars+vit-upernet,,3,0.1844462199999981
scene-0184,scene-0398,BA-AA,co_runner,,throughput_hz,vit-upernet,True,pointpillars+vit-upernet,,3,-0.00017125515115168355
scene-0184,scene-0398,BB-AB,co_runner,,throughput_hz,vit-upernet,True,pointpillars+vit-upernet,,3,0.00102537975789474
scene-0184,scene-0398,AB-AA,own_input,-0.17482519506964067,throughput_hz,vit-upernet,True,pointpillars+vit-upernet,-0.009187719648686254,3,-0.18401291471832693
scene-0184,scene-0398,BB-BA,own_input,-0.17482519506964067,throughput_hz,vit-upernet,True,pointpillars+vit-upernet,-0.007991084739639831,3,-0.1828162798092805
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,throughput_hz,vit-upernet,True,pointpillars+vit-upernet,,3,0.0011966349090464234
scene-0184,scene-0398,BA-AA,co_runner,,analysis_count,vit-upernet,True,pointpillars+vit-upernet,,3,0
scene-0184,scene-0398,BB-AB,co_runner,,analysis_count,vit-upernet,True,pointpillars+vit-upernet,,3,0
scene-0184,scene-0398,AB-AA,own_input,-3,analysis_count,vit-upernet,True,pointpillars+vit-upernet,0,3,-3
scene-0184,scene-0398,BB-BA,own_input,-3,analysis_count,vit-upernet,True,pointpillars+vit-upernet,0,3,-3
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,analysis_count,vit-upernet,True,pointpillars+vit-upernet,,3,0
scene-0184,scene-0398,BA-AA,co_runner,,analysis_unique_source_count,vit-upernet,True,pointpillars+vit-upernet,,3,0
scene-0184,scene-0398,BB-AB,co_runner,,analysis_unique_source_count,vit-upernet,True,pointpillars+vit-upernet,,3,0
scene-0184,scene-0398,AB-AA,own_input,-3,analysis_unique_source_count,vit-upernet,True,pointpillars+vit-upernet,0,3,-3
scene-0184,scene-0398,BB-BA,own_input,-3,analysis_unique_source_count,vit-upernet,True,pointpillars+vit-upernet,0,3,-3
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,analysis_unique_source_count,vit-upernet,True,pointpillars+vit-upernet,,3,0
scene-0184,scene-0398,AB-AA,co_runner,,R,pointpillars,True,pointpillars+vit-upernet,,3,0.0019269888411933556
scene-0184,scene-0398,BB-BA,co_runner,,R,pointpillars,True,pointpillars+vit-upernet,,3,0.14289026934414706
scene-0184,scene-0398,BA-AA,own_input,0.012936269264849365,R,pointpillars,True,pointpillars+vit-upernet,0.022873928953624167,3,0.03581019821847353
scene-0184,scene-0398,BB-AB,own_input,0.012936269264849365,R,pointpillars,True,pointpillars+vit-upernet,0.16383720945657787,3,0.17677347872142724
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,R,pointpillars,True,pointpillars+vit-upernet,,3,0.1409632805029537
scene-0184,scene-0398,AB-AA,co_runner,,P50_ms,pointpillars,True,pointpillars+vit-upernet,,3,-0.2060730000000035
scene-0184,scene-0398,BB-BA,co_runner,,P50_ms,pointpillars,True,pointpillars+vit-upernet,,3,-3.202287000000002
scene-0184,scene-0398,BA-AA,own_input,-1.7365929999999992,P50_ms,pointpillars,True,pointpillars+vit-upernet,-0.843822000000003,3,-2.580415000000002
scene-0184,scene-0398,BB-AB,own_input,-1.7365929999999992,P50_ms,pointpillars,True,pointpillars+vit-upernet,-3.8400360000000013,3,-5.5766290000000005
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,P50_ms,pointpillars,True,pointpillars+vit-upernet,,3,-2.996213999999995
scene-0184,scene-0398,AB-AA,co_runner,,P99_ms,pointpillars,True,pointpillars+vit-upernet,,3,-0.2265896500000082
scene-0184,scene-0398,BB-BA,co_runner,,P99_ms,pointpillars,True,pointpillars+vit-upernet,,3,-0.3010563099999999
scene-0184,scene-0398,BA-AA,own_input,-1.5180563499999984,P99_ms,pointpillars,True,pointpillars+vit-upernet,-0.9770075300000052,3,-2.4950638800000036
scene-0184,scene-0398,BB-AB,own_input,-1.5180563499999984,P99_ms,pointpillars,True,pointpillars+vit-upernet,-1.0514741899999969,3,-2.5695305399999953
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,P99_ms,pointpillars,True,pointpillars+vit-upernet,,3,-0.07446665999999169
scene-0184,scene-0398,AB-AA,co_runner,,P99_minus_P50_ms,pointpillars,True,pointpillars+vit-upernet,,3,-0.020516650000004688
scene-0184,scene-0398,BB-BA,co_runner,,P99_minus_P50_ms,pointpillars,True,pointpillars+vit-upernet,,3,2.901230690000002
scene-0184,scene-0398,BA-AA,own_input,0.21853665000000078,P99_minus_P50_ms,pointpillars,True,pointpillars+vit-upernet,-0.13318553000000222,3,0.08535111999999856
scene-0184,scene-0398,BB-AB,own_input,0.21853665000000078,P99_minus_P50_ms,pointpillars,True,pointpillars+vit-upernet,2.7885618100000045,3,3.0070984600000052
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,P99_minus_P50_ms,pointpillars,True,pointpillars+vit-upernet,,3,2.9217473400000067
scene-0184,scene-0398,AB-AA,co_runner,,throughput_hz,pointpillars,True,pointpillars+vit-upernet,,3,-0.07904450052463474
scene-0184,scene-0398,BB-BA,co_runner,,throughput_hz,pointpillars,True,pointpillars+vit-upernet,,3,0.13148352212819248
scene-0184,scene-0398,BA-AA,own_input,-0.25917178019306775,throughput_hz,pointpillars,True,pointpillars+vit-upernet,-0.05333258152701603,3,-0.3125043617200838
scene-0184,scene-0398,BB-AB,own_input,-0.25917178019306775,throughput_hz,pointpillars,True,pointpillars+vit-upernet,0.15719544112581119,3,-0.10197633906725656
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,throughput_hz,pointpillars,True,pointpillars+vit-upernet,,3,0.21052802265282722
scene-0184,scene-0398,AB-AA,co_runner,,analysis_count,pointpillars,True,pointpillars+vit-upernet,,3,-1
scene-0184,scene-0398,BB-BA,co_runner,,analysis_count,pointpillars,True,pointpillars+vit-upernet,,3,3
scene-0184,scene-0398,BA-AA,own_input,-5,analysis_count,pointpillars,True,pointpillars+vit-upernet,-1,3,-6
scene-0184,scene-0398,BB-AB,own_input,-5,analysis_count,pointpillars,True,pointpillars+vit-upernet,3,3,-2
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,analysis_count,pointpillars,True,pointpillars+vit-upernet,,3,4
scene-0184,scene-0398,AB-AA,co_runner,,analysis_unique_source_count,pointpillars,True,pointpillars+vit-upernet,,3,-1
scene-0184,scene-0398,BB-BA,co_runner,,analysis_unique_source_count,pointpillars,True,pointpillars+vit-upernet,,3,3
scene-0184,scene-0398,BA-AA,own_input,-5,analysis_unique_source_count,pointpillars,True,pointpillars+vit-upernet,-1,3,-6
scene-0184,scene-0398,BB-AB,own_input,-5,analysis_unique_source_count,pointpillars,True,pointpillars+vit-upernet,3,3,-2
scene-0184,scene-0398,BB-BA-AB+AA,interaction,,analysis_unique_source_count,pointpillars,True,pointpillars+vit-upernet,,3,4
scene-0184,scene-0398,BA-AA,co_runner,,R,mask-rcnn,True,pointpillars+mask-rcnn,,3,-0.03745916556862808
scene-0184,scene-0398,BB-AB,co_runner,,R,mask-rcnn,True,pointpillars+mask-rcnn,,3,0.016853441917061354
