A,B,contrast,effect,executions,maximum,mean,metric,minimum,model_id,mps_enabled,pair,range,std
scene-0245,scene-0184,BB-BA,co_runner,3,0.018053428590388526,-0.006133104529543058,R,-0.04629346242700175,centerpoint,True,centerpoint+dino,0.06434689101739027,0.03502146348196102
scene-0245,scene-0184,BA-AA,own_input,3,-0.01304330560157907,-0.027705202519981625,R,-0.0409149058864714,centerpoint,True,centerpoint+dino,0.02787160028489233,0.013992432783271296
scene-0245,scene-0184,BB-AB,own_input,3,0.007749466587778836,-0.012270900947006077,R,-0.03941842204697438,centerpoint,True,centerpoint+dino,0.04716788863475321,0.024378262202655054
scene-0245,scene-0184,BB-BA-AB+AA,interaction,3,0.048664372474250234,0.015434301572975548,R,-0.026375116445395308,centerpoint,True,centerpoint+dino,0.07503948891964554,0.03824833489247763
scene-0245,scene-0184,AB-AA,co_runner,3,2.881130999999982,1.7797024999999944,P50_ms,0.06354849999999601,centerpoint,True,centerpoint+dino,2.817582499999986,1.5060240258173971
scene-0245,scene-0184,BB-BA,co_runner,3,9.848971500000005,2.140501499999999,P50_ms,-2.268711499999995,centerpoint,True,centerpoint+dino,12.117683,6.698759802094643
scene-0245,scene-0184,BA-AA,own_input,3,49.28676149999998,46.562414166666656,P50_ms,42.970969999999994,centerpoint,True,centerpoint+dino,6.315791499999989,3.245951055800218
scene-0245,scene-0184,BB-AB,own_input,3,49.93881050000002,46.92321316666666,P50_ms,44.62362199999998,centerpoint,True,centerpoint+dino,5.315188500000033,2.7289752326948085
scene-0245,scene-0184,BB-BA-AB+AA,interaction,3,6.9678405000000225,0.3607990000000048,P50_ms,-4.6631395,centerpoint,True,centerpoint+dino,11.630980000000022,5.974912992802231
scene-0245,scene-0184,AB-AA,co_runner,3,9.201124280000016,-1.7648232999999796,P99_ms,-9.12844205999997,centerpoint,True,centerpoint+dino,18.329566339999985,9.681210164471542
scene-0245,scene-0184,BB-BA,co_runner,3,2.7177864899999804,1.0763158399999686,P99_ms,-0.4330432200000587,centerpoint,True,centerpoint+dino,3.150829710000039,1.5795638858602634
scene-0245,scene-0184,BA-AA,own_input,3,54.51383085000006,48.92121578000004,P99_ms,45.23727015000003,centerpoint,True,centerpoint+dino,9.276560700000033,4.924013492933254
scene-0245,scene-0184,BB-AB,own_input,3,55.30991645999998,51.762354919999986,P99_ms,44.87966334999999,centerpoint,True,centerpoint+dino,10.430253109999995,5.961532036517293
scene-0245,scene-0184,BB-BA-AB+AA,interaction,3,10.072646309999953,2.841139139999948,P99_ms,-9.634167500000075,centerpoint,True,centerpoint+dino,19.70681381000003,10.849548483539825
scene-0245,scene-0184,AB-AA,co_runner,3,6.806696280000011,-3.544525799999974,P99_minus_P50_ms,-12.009573059999951,centerpoint,True,centerpoint+dino,18.816269339999963,9.54888682295257
scene-0245,scene-0184,BB-BA,co_runner,3,3.8765419899999927,-1.0641856600000306,P99_minus_P50_ms,-8.90476725000002,centerpoint,True,centerpoint+dino,12.781309240000013,6.866391419597883
scene-0245,scene-0184,BA-AA,own_input,3,5.227069350000079,2.358801613333384,P99_minus_P50_ms,-0.41696465999996235,centerpoint,True,centerpoint+dino,5.644034010000041,2.8231537979799106
scene-0245,scene-0184,BB-AB,own_input,3,8.890277950000012,4.839141753333327,P99_minus_P50_ms,0.25604135000000383,centerpoint,True,centerpoint+dino,8.634236600000008,4.341629861477804
scene-0245,scene-0184,BB-BA-AB+AA,interaction,3,9.307242609999975,2.4803401399999436,P99_minus_P50_ms,-4.971028000000075,centerpoint,True,centerpoint+dino,14.27827061000005,7.159589438847329
scene-0245,scene-0184,AB-AA,co_runner,3,0.006721332477091835,-0.07680419331942752,throughput_hz,-0.12292000061203368,centerpoint,True,centerpoint+dino,0.1296413330891255,0.07246608924309299
scene-0245,scene-0184,BB-BA,co_runner,3,0.09983250630391094,-0.0013904079752546927,throughput_hz,-0.1104028680531024,centerpoint,True,centerpoint+dino,0.21023537435701334,0.10533392580536771
scene-0245,scene-0184,BA-AA,own_input,3,-0.9811437184826364,-1.1104826565511425,throughput_hz,-1.198904121518754,centerpoint,True,centerpoint+dino,0.21776040303611754,0.11450143224577988
scene-0245,scene-0184,BB-AB,own_input,3,-0.9761516146028093,-1.0350688712069698,throughput_hz,-1.0982679190128306,centerpoint,True,centerpoint+dino,0.1221163044100213,0.061170648620163144
scene-0245,scene-0184,BB-BA-AB+AA,interaction,3,0.22275250691594461,0.07541378534417269,throughput_hz,-0.11712420053019468,centerpoint,True,centerpoint+dino,0.3398767074461393,0.17438828569095186
scene-0245,scene-0184,AB-AA,co_runner,3,0.0,-1.3333333333333333,analysis_count,-2.0,centerpoint,True,centerpoint+dino,2.0,1.1547005383792517
scene-0245,scene-0184,BB-BA,co_runner,3,2.0,0.0,analysis_count,-2.0,centerpoint,True,centerpoint+dino,4.0,2.0
scene-0245,scene-0184,BA-AA,own_input,3,-19.0,-21.333333333333332,analysis_count,-23.0,centerpoint,True,centerpoint+dino,4.0,2.081665999466133
scene-0245,scene-0184,BB-AB,own_input,3,-19.0,-20.0,analysis_count,-21.0,centerpoint,True,centerpoint+dino,2.0,1.0
scene-0245,scene-0184,BB-BA-AB+AA,interaction,3,4.0,1.3333333333333333,analysis_count,-2.0,centerpoint,True,centerpoint+dino,6.0,3.055050463303893
scene-0245,scene-0184,AB-AA,co_runner,3,0.0,-1.3333333333333333,analysis_unique_source_count,-2.0,centerpoint,True,centerpoint+dino,2.0,1.1547005383792517
scene-0245,scene-0184,BB-BA,co_runner,3,2.0,0.0,analysis_unique_source_count,-2.0,centerpoint,True,centerpoint+dino,4.0,2.0
scene-0245,scene-0184,BA-AA,own_input,3,-19.0,-21.333333333333332,analysis_unique_source_count,-23.0,centerpoint,True,centerpoint+dino,4.0,2.081665999466133
scene-0245,scene-0184,BB-AB,own_input,3,-19.0,-20.0,analysis_unique_source_count,-21.0,centerpoint,True,centerpoint+dino,2.0,1.0
scene-0245,scene-0184,BB-BA-AB+AA,interaction,3,4.0,1.3333333333333333,analysis_unique_source_count,-2.0,centerpoint,True,centerpoint+dino,6.0,3.055050463303893
scene-0245,scene-0184,BA-AA,co_runner,3,1.6857513619532978,1.5431967838457303,R,1.2793974425866077,yolov3,True,centerpoint+yolov3,0.4063539193666901,0.22870526095812746
scene-0245,scene-0184,BB-AB,co_runner,3,1.7274464614832272,1.5116332089391618,R,1.3181963656981353,yolov3,True,centerpoint+yolov3,0.40925009578509197,0.20554059938367308
scene-0245,scene-0184,AB-AA,own_input,3,0.16519502888218618,-0.07932403491498759,R,-0.4072175714767814,yolov3,True,centerpoint+yolov3,0.5724126003589676,0.29517371714638235
scene-0245,scene-0184,BB-BA,own_input,3,0.045745537379561885,-0.11088760982155632,R,-0.19735821442726653,yolov3,True,centerpoint+yolov3,0.24310375180682842,0.13589313935305322
scene-0245,scene-0184,BB-BA-AB+AA,interaction,3,0.20985935704951464,-0.0315635749065688,R,-0.3462451812991505,yolov3,True,centerpoint+yolov3,0.5561045383486651,0.285198508811214
scene-0245,scene-0184,BA-AA,co_runner,3,1.5308770000000003,0.6651600000000008,P50_ms,0.18140900000000038,yolov3,True,centerpoint+yolov3,1.349468,0.7514582421019809
scene-0245,scene-0184,BB-AB,co_runner,3,1.1403694999999985,0.6821263333333322,P50_ms,0.43183849999999957,yolov3,True,centerpoint+yolov3,0.7085309999999989,0.3974142800486453
scene-0245,scene-0184,AB-AA,own_input,3,0.6742980000000021,-0.03170816666666513,P50_ms,-0.3854054999999992,yolov3,True,centerpoint+yolov3,1.0597035000000012,0.6114196697126973
scene-0245,scene-0184,BB-BA,own_input,3,0.4731584999999985,-0.014741833333333787,P50_ms,-0.38240799999999986,yolov3,True,centerpoint+yolov3,0.8555664999999983,0.4402734378838707
scene-0245,scene-0184,BB-BA-AB+AA,interaction,3,0.8571754999999968,0.016966333333331345,P50_ms,-1.056706000000002,yolov3,True,centerpoint+yolov3,1.9138814999999987,0.9780666575714984
scene-0245,scene-0184,BA-AA,co_runner,3,21.26486512000001,20.997774773333344,P99_ms,20.619572520000006,yolov3,True,centerpoint+yolov3,0.6452926000000048,0.3366898079182358
scene-0245,scene-0184,BB-AB,co_runner,3,22.150199750000006,20.623822416666666,P99_ms,19.7541545,yolov3,True,centerpoint+yolov3,2.3960452500000073,1.3261631322977983
scene-0245,scene-0184,AB-AA,own_input,3,0.665447080000007,-1.0402783233333228,P99_ms,-2.6571062299999895,yolov3,True,centerpoint+yolov3,3.3225533099999964,1.6630595894715205
scene-0245,scene-0184,BB-BA,own_input,3,0.012987559999999121,-1.4142306799999982,P99_ms,-4.167816850000001,yolov3,True,centerpoint+yolov3,4.18080441,2.385208647680164
scene-0245,scene-0184,BB-BA-AB+AA,interaction,3,1.041313069999994,-0.3739523566666752,P99_ms,-1.5107106200000118,yolov3,True,centerpoint+yolov3,2.5520236900000057,1.2986072957600754
scene-0245,scene-0184,BA-AA,co_runner,3,20.92747768000001,20.332614773333344,P99_minus_P50_ms,19.733988120000014,yolov3,True,centerpoint+yolov3,1.1934895599999962,0.5967536818478577
scene-0245,scene-0184,BB-AB,co_runner,3,21.718361250000005,19.941696083333337,P99_minus_P50_ms,18.8267435,yolov3,True,centerpoint+yolov3,2.8916177500000053,1.5552366251587022
scene-0245,scene-0184,AB-AA,own_input,3,1.049464080000007,-1.008570156666656,P99_minus_P50_ms,-3.3314042299999898,yolov3,True,centerpoint+yolov3,4.380868309999997,2.202405730676021
scene-0245,scene-0184,BB-BA,own_input,3,0.04711325000000954,-1.3994888466666637,P99_minus_P50_ms,-3.785408850000003,yolov3,True,centerpoint+yolov3,3.8325221000000127,2.081776887441498
scene-0245,scene-0184,BB-BA-AB+AA,interaction,3,0.7908835699999948,-0.39091869000000773,P99_minus_P50_ms,-1.5096350200000046,yolov3,True,centerpoint+yolov3,2.3005185899999994,1.151556043645671
scene-0245,scene-0184,BA-AA,co_runner,3,0.006830490614758489,-0.00897477561452753,throughput_hz,-0.026802392358776572,yolov3,True,centerpoint+yolov3,0.03363288297353506,0.016907398690570487
scene-0245,scene-0184,BB-AB,co_runner,3,0.0,-0.00902842578334706,throughput_hz,-0.014264502248941824,yolov3,True,centerpoint+yolov3,0.014264502248941824,0.007852097879764925
scene-0245,scene-0184,AB-AA,own_input,3,0.07960635982039044,0.07175966207796236,throughput_hz,0.06364176197406124,yolov3,True,centerpoint+yolov3,0.015964597846329198,0.007985753511059939
scene-0245,scene-0184,BB-BA,own_input,3,0.09044415433283781,0.07170601190914283,throughput_hz,0.05237959872357756,yolov3,True,centerpoint+yolov3,0.03806455560926025,0.019039095180695173
scene-0245,scene-0184,BB-BA-AB+AA,interaction,3,0.026802392358776572,-5.365016881953011e-05,throughput_hz,-0.019651265715857846,yolov3,True,centerpoint+yolov3,0.04645365807463442,0.024062401351544877
scene-0245,scene-0184,BA-AA,co_runner,3,0.0,0.0,analysis_count,0.0,yolov3,True,centerpoint+yolov3,0.0,0.0
scene-0245,scene-0184,BB-AB,co_runner,3,0.0,0.0,analysis_count,0.0,yolov3,True,centerpoint+yolov3,0.0,0.0
scene-0245,scene-0184,AB-AA,own_input,3,1.0,1.0,analysis_count,1.0,yolov3,True,centerpoint+yolov3,0.0,0.0
scene-0245,scene-0184,BB-BA,own_input,3,1.0,1.0,analysis_count,1.0,yolov3,True,centerpoint+yolov3,0.0,0.0
scene-0245,scene-0184,BB-BA-AB+AA,interaction,3,0.0,0.0,analysis_count,0.0,yolov3,True,centerpoint+yolov3,0.0,0.0
scene-0245,scene-0184,BA-AA,co_runner,3,0.0,0.0,analysis_unique_source_count,0.0,yolov3,True,centerpoint+yolov3,0.0,0.0
scene-0245,scene-0184,BB-AB,co_runner,3,0.0,0.0,analysis_unique_source_count,0.0,yolov3,True,centerpoint+yolov3,0.0,0.0
scene-0245,scene-0184,AB-AA,own_input,3,1.0,1.0,analysis_unique_source_count,1.0,yolov3,True,centerpoint+yolov3,0.0,0.0
scene-0245,scene-0184,BB-BA,own_input,3,1.0,1.0,analysis_unique_source_count,1.0,yolov3,True,centerpoint+yolov3,0.0,0.0
scene-0245,scene-0184,BB-BA-AB+AA,interaction,3,0.0,0.0,analysis_unique_source_count,0.0,yolov3,True,centerpoint+yolov3,0.0,0.0
scene-0245,scene-0184,AB-AA,co_runner,3,0.014324531287201625,0.00620549458201682,R,-0.0005874091243730228,centerpoint,True,centerpoint+yolov3,0.014911940411574648,0.007543902389178824
scene-0245,scene-0184,BB-BA,co_runner,3,0.013342908838138573,0.006429942023353702,R,-0.005789358886155602,centerpoint,True,centerpoint+yolov3,0.019132267724294175,0.010612671822502728
scene-0245,scene-0184,BA-AA,own_input,3,-0.11445150305197059,-0.12553775271420864,R,-0.1366658017906074,centerpoint,True,centerpoint+yolov3,0.022214298738636798,0.011107208357891656
scene-0245,scene-0184,BB-AB,own_input,3,-0.11156563533753631,-0.12531330527287174,R,-0.13456539322532782,centerpoint,True,centerpoint+yolov3,0.022999757887791503,0.012141042325428614
scene-0245,scene-0184,BB-BA-AB+AA,interaction,3,0.013930317962511596,0.0002244474413368817,R,-0.020113890173357213,centerpoint,True,centerpoint+yolov3,0.03404420813586881,0.017965083960548363
scene-0245,scene-0184,AB-AA,co_runner,3,0.3195685000000026,-0.6068138333333337,P50_ms,-2.0630555000000044,centerpoint,True,centerpoint+yolov3,2.382624000000007,1.2766312961009307
scene-0245,scene-0184,BB-BA,co_runner,3,0.4377760000000137,-0.05747666666666381,P50_ms,-0.5492830000000026,centerpoint,True,centerpoint+yolov3,0.9870590000000163,0.49353852461620606
scene-0245,scene-0184,BA-AA,own_input,3,38.515889500000014,38.15528916666667,P50_ms,37.813214999999985,centerpoint,True,centerpoint+yolov3,0.702674500000029,0.35170339403550466
scene-0245,scene-0184,BB-AB,own_input,3,39.81534749999999,38.70462633333334,P50_ms,37.64703800000001,centerpoint,True,centerpoint+yolov3,2.168309499999978,1.0851307964623707
scene-0245,scene-0184,BB-BA-AB+AA,interaction,3,2.002132500000002,0.5493371666666699,P50_ms,-0.8688515000000052,centerpoint,True,centerpoint+yolov3,2.870984000000007,1.4358048259068301
scene-0245,scene-0184,AB-AA,co_runner,3,1.332262010000008,-0.10442513999999885,P99_ms,-1.9600543700000088,centerpoint,True,centerpoint+yolov3,3.292316380000017,1.6856663775196297
scene-0245,scene-0184,BB-BA,co_runner,3,1.5589508500000022,0.8294367133333177,P99_ms,-0.3361227600000234,centerpoint,True,centerpoint+yolov3,1.8950736100000256,1.0200135531213228
scene-0245,scene-0184,BA-AA,own_input,3,28.91769124000001,27.460114253333334,P99_ms,25.82561561999998,centerpoint,True,centerpoint+yolov3,3.092075620000031,1.5536115543288425
scene-0245,scene-0184,BB-AB,own_input,3,29.34462083999999,28.393976106666653,P99_ms,27.24930646999998,centerpoint,True,centerpoint+yolov3,2.095314370000011,1.0610465704281167
scene-0245,scene-0184,BB-BA-AB+AA,interaction,3,3.519005220000011,0.9338618533333166,P99_ms,-1.6683847700000314,centerpoint,True,centerpoint+yolov3,5.187389990000042,2.593737287801063
scene-0245,scene-0184,AB-AA,co_runner,3,1.4092165100000074,0.5023886933333349,P99_minus_P50_ms,-0.00505155999999829,centerpoint,True,centerpoint+yolov3,1.4142680700000057,0.7871920748866771
scene-0245,scene-0184,BB-BA,co_runner,3,1.814765049999977,0.8869133799999815,P99_minus_P50_ms,-0.7738987600000371,centerpoint,True,centerpoint+yolov3,2.588663810000014,1.4416027081820908
scene-0245,scene-0184,BA-AA,own_input,3,-9.219071759999991,-10.695174913333332,P99_minus_P50_ms,-11.987599380000006,centerpoint,True,centerpoint+yolov3,2.7685276200000146,1.3933734928680932
scene-0245,scene-0184,BB-AB,own_input,3,-9.059036990000024,-10.310650226666686,P99_minus_P50_ms,-11.402187030000036,centerpoint,True,centerpoint+yolov3,2.343150040000012,1.1797484375363883
scene-0245,scene-0184,BB-BA-AB+AA,interaction,3,1.8198166099999753,0.3845246866666467,P99_minus_P50_ms,-2.1831152700000445,centerpoint,True,centerpoint+yolov3,4.00293188000002,2.228794508344269
scene-0245,scene-0184,AB-AA,co_runner,3,0.19827065844994607,0.009639603709273933,throughput_hz,-0.14100577915615986,centerpoint,True,centerpoint+yolov3,0.33927643760610593,0.172798462752226
scene-0245,scene-0184,BB-BA,co_runner,3,0.004947453324411377,-0.04461276214886922,throughput_hz,-0.08971158774871313,centerpoint,True,centerpoint+yolov3,0.0946590410731245,0.04748696151495661
scene-0245,scene-0184,BA-AA,own_input,3,-2.2779219949573495,-2.37725657446652,throughput_hz,-2.45029517072094,centerpoint,True,centerpoint+yolov3,0.17237317576359068,0.08914447252750457
scene-0245,scene-0184,BB-AB,own_input,3,-2.358363543587086,-2.431508940324663,throughput_hz,-2.5659042411560087,centerpoint,True,centerpoint+yolov3,0.20754069756892246,0.11654161638861295
scene-0245,scene-0184,BB-BA-AB+AA,interaction,3,0.09193162713385483,-0.05425236585814316,throughput_hz,-0.2879822461986592,centerpoint,True,centerpoint+yolov3,0.37991387333251403,0.20452835886829468
scene-0245,scene-0184,AB-AA,co_runner,3,3.0,-0.3333333333333333,analysis_count,-3.0,centerpoint,True,centerpoint+yolov3,6.0,3.0550504633038935
scene-0245,scene-0184,BB-BA,co_runner,3,0.0,-1.0,analysis_count,-2.0,centerpoint,True,centerpoint+yolov3,2.0,1.0
scene-0245,scene-0184,BA-AA,own_input,3,-44.0,-45.666666666666664,analysis_count,-47.0,centerpoint,True,centerpoint+yolov3,3.0,1.5275252316519465
scene-0245,scene-0184,BB-AB,own_input,3,-45.0,-46.333333333333336,analysis_count,-49.0,centerpoint,True,centerpoint+yolov3,4.0,2.309401076758503
scene-0245,scene-0184,BB-BA-AB+AA,interaction,3,2.0,-0.6666666666666666,analysis_count,-5.0,centerpoint,True,centerpoint+yolov3,7.0,3.7859388972001824
scene-0245,scene-0184,AB-AA,co_runner,3,3.0,-0.3333333333333333,analysis_unique_source_count,-3.0,centerpoint,True,centerpoint+yolov3,6.0,3.0550504633038935
scene-0245,scene-0184,BB-BA,co_runner,3,0.0,-1.0,analysis_unique_source_count,-2.0,centerpoint,True,centerpoint+yolov3,2.0,1.0
scene-0245,scene-0184,BA-AA,own_input,3,-44.0,-45.666666666666664,analysis_unique_source_count,-47.0,centerpoint,True,centerpoint+yolov3,3.0,1.5275252316519465
scene-0245,scene-0184,BB-AB,own_input,3,-45.0,-46.333333333333336,analysis_unique_source_count,-49.0,centerpoint,True,centerpoint+yolov3,4.0,2.309401076758503
scene-0245,scene-0184,BB-BA-AB+AA,interaction,3,2.0,-0.6666666666666666,analysis_unique_source_count,-5.0,centerpoint,True,centerpoint+yolov3,7.0,3.7859388972001824
scene-0184,scene-0398,BA-AA,co_runner,3,-0.058269442988075265,-0.06644563217171749,R,-0.08110499961858186,vit-upernet,True,pointpillars+vit-upernet,0.022835556630506598,0.012723575045984734
scene-0184,scene-0398,BB-AB,co_runner,3,-0.05195706151004936,-0.06462434862070675,R,-0.0757984246856605,vit-upernet,True,pointpillars+vit-upernet,0.02384136317561114,0.011990617537812855
scene-0184,scene-0398,AB-AA,own_input,3,0.01639072820818538,0.011236751772261244,R,0.0076341020781380275,vit-upernet,True,pointpillars+vit-upernet,0.008756626130047351,0.004579801992469434
scene-0184,scene-0398,BB-BA,own_input,3,0.01599780650848623,0.013058035323271997,R,0.010235622450270376,vit-upernet,True,pointpillars+vit-upernet,0.005762184058215852,0.0028828841479104344
scene-0184,scene-0398,BB-BA-AB+AA,interaction,3,0.006312381478025875,0.001821283551010744,R,-0.006155105757915003,vit-upernet,True,pointpillars+vit-upernet,0.012467487235940877,0.006926037937176094
scene-0184,scene-0398,BA-AA,co_runner,3,0.1193269999999984,-0.06516500000000036,P50_ms,-0.16845699999999653,vit-upernet,True,pointpillars+vit-upernet,0.28778399999999493,0.16015613526805517
scene-0184,scene-0398,BB-AB,co_runner,3,0.08155800000000113,-0.07112566666666709,P50_ms,-0.15996200000000016,vit-upernet,True,pointpillars+vit-upernet,0.2415200000000013,0.13281693822827592
scene-0184,scene-0398,AB-AA,own_input,3,0.0943784999999977,-0.03523866666666701,P50_ms,-0.10489599999999655,vit-upernet,True,pointpillars+vit-upernet,0.19927449999999425,0.11235643193686298
scene-0184,scene-0398,BB-BA,own_input,3,0.10577049999999844,-0.04119933333333373,P50_ms,-0.13296749999999946,vit-upernet,True,pointpillars+vit-upernet,0.2387379999999979,0.1285860651979174
scene-0184,scene-0398,BB-BA-AB+AA,interaction,3,0.011392000000000735,-0.005960666666666725,P50_ms,-0.03776899999999728,vit-upernet,True,pointpillars+vit-upernet,0.04916099999999801,0.027584881807490257
scene-0184,scene-0398,BA-AA,co_runner,3,-2.23717525,-2.391601499999998,P99_ms,-2.671983499999996,vit-upernet,True,pointpillars+vit-upernet,0.4348082499999961,0.24323484903599185
scene-0184,scene-0398,BB-AB,co_runner,3,-2.003853740000004,-2.3342846266666677,P99_ms,-2.5253062799999952,vit-upernet,True,pointpillars+vit-upernet,0.5214525399999914,0.2873227951660852
scene-0184,scene-0398,AB-AA,own_input,3,0.6926712699999982,0.34530872000000085,P99_ms,0.140995580000002,vit-upernet,True,pointpillars+vit-upernet,0.5516756899999962,0.30238033502569855
scene-0184,scene-0398,BB-BA,own_input,3,0.48462315999999106,0.40262559333333076,P99_ms,0.28767280000000284,vit-upernet,True,pointpillars+vit-upernet,0.19695035999998822,0.10252753922493128
scene-0184,scene-0398,BB-BA-AB+AA,interaction,3,0.23332150999999612,0.057316873333329944,P99_ms,-0.2080481100000071,vit-upernet,True,pointpillars+vit-upernet,0.44136962000000324,0.23386051191260898
scene-0184,scene-0398,BA-AA,co_runner,3,-2.0687182500000034,-2.3264364999999976,P99_minus_P50_ms,-2.7913104999999945,vit-upernet,True,pointpillars+vit-upernet,0.722592249999991,0.40338569447683714
scene-0184,scene-0398,BB-AB,co_runner,3,-1.8438917400000037,-2.2631589600000006,P99_minus_P50_ms,-2.6068642799999964,vit-upernet,True,pointpillars+vit-upernet,0.7629725399999927,0.38705810254691453
scene-0184,scene-0398,AB-AA,own_input,3,0.5982927700000005,0.3805473866666678,P99_minus_P50_ms,0.2361940800000042,vit-upernet,True,pointpillars+vit-upernet,0.3620986899999963,0.1918818986069635
scene-0184,scene-0398,BB-BA,own_input,3,0.5319818199999986,0.4438249266666645,P99_minus_P50_ms,0.3788526599999926,vit-upernet,True,pointpillars+vit-upernet,0.15312916000000598,0.07915352232106437
scene-0184,scene-0398,BB-BA-AB+AA,interaction,3,0.22482650999999976,0.06327753999999668,P99_minus_P50_ms,-0.21944011000000785,vit-upernet,True,pointpillars+vit-upernet,0.4442666200000076,0.24567172033277426
scene-0184,scene-0398,BA-AA,co_runner,3,-2.5500006328726954e-05,-0.0002858347066201361,throughput_hz,-0.0006607489623799978,vit-upernet,True,pointpillars+vit-upernet,0.0006352489560512709,0.00033276367731404895
scene-0184,scene-0398,BB-AB,co_runner,3,0.00102537975789474,0.0003365269772217516,throughput_hz,-0.0008900014535413447,vit-upernet,True,pointpillars+vit-upernet,0.0019153812114360846,0.0010648908980761627
scene-0184,scene-0398,AB-AA,own_input,3,-0.18253830914631486,-0.18303292643248584,throughput_hz,-0.18401291471832693,vit-upernet,True,pointpillars+vit-upernet,0.0014746055720120665,0.0008487073428118882
scene-0184,scene-0398,BB-BA,own_input,3,-0.18163860651267427,-0.18241056474864395,throughput_hz,-0.1828162798092805,vit-upernet,True,pointpillars+vit-upernet,0.0011776732966062298,0.000668826693541327
scene-0184,scene-0398,BB-BA-AB+AA,interaction,3,0.0011966349090464234,0.0006223616838418877,throughput_hz,-0.00022925249116134694,vit-upernet,True,pointpillars+vit-upernet,0.0014258874002077704,0.0007523145760546261
scene-0184,scene-0398,BA-AA,co_runner,3,0.0,0.0,analysis_count,0.0,vit-upernet,True,pointpillars+vit-upernet,0.0,0.0
scene-0184,scene-0398,BB-AB,co_runner,3,0.0,0.0,analysis_count,0.0,vit-upernet,True,pointpillars+vit-upernet,0.0,0.0
scene-0184,scene-0398,AB-AA,own_input,3,-3.0,-3.0,analysis_count,-3.0,vit-upernet,True,pointpillars+vit-upernet,0.0,0.0
scene-0184,scene-0398,BB-BA,own_input,3,-3.0,-3.0,analysis_count,-3.0,vit-upernet,True,pointpillars+vit-upernet,0.0,0.0
scene-0184,scene-0398,BB-BA-AB+AA,interaction,3,0.0,0.0,analysis_count,0.0,vit-upernet,True,pointpillars+vit-upernet,0.0,0.0
scene-0184,scene-0398,BA-AA,co_runner,3,0.0,0.0,analysis_unique_source_count,0.0,vit-upernet,True,pointpillars+vit-upernet,0.0,0.0
scene-0184,scene-0398,BB-AB,co_runner,3,0.0,0.0,analysis_unique_source_count,0.0,vit-upernet,True,pointpillars+vit-upernet,0.0,0.0
scene-0184,scene-0398,AB-AA,own_input,3,-3.0,-3.0,analysis_unique_source_count,-3.0,vit-upernet,True,pointpillars+vit-upernet,0.0,0.0
scene-0184,scene-0398,BB-BA,own_input,3,-3.0,-3.0,analysis_unique_source_count,-3.0,vit-upernet,True,pointpillars+vit-upernet,0.0,0.0
scene-0184,scene-0398,BB-BA-AB+AA,interaction,3,0.0,0.0,analysis_unique_source_count,0.0,vit-upernet,True,pointpillars+vit-upernet,0.0,0.0
scene-0184,scene-0398,AB-AA,co_runner,3,0.041432690592325294,0.013948415358718325,R,-0.001514433357363676,pointpillars,True,pointpillars+vit-upernet,0.04294712394968897,0.0238641967290893
scene-0184,scene-0398,BB-BA,co_runner,3,0.14442473065894817,0.14015210946348858,R,0.13314132838737053,pointpillars,True,pointpillars+vit-upernet,0.011283402271577647,0.0061197983099606
scene-0184,scene-0398,BA-AA,own_input,3,0.060781208654733576,0.05095559563252703,R,0.03581019821847353,pointpillars,True,pointpillars+vit-upernet,0.024971010436260044,0.013308377813759117
scene-0184,scene-0398,BB-AB,own_input,3,0.20221454404068584,0.1771592897372973,R,0.1524898464497788,pointpillars,True,pointpillars+vit-upernet,0.04972469759090703,0.024864593807898086
scene-0184,scene-0398,BB-BA-AB+AA,interaction,3,0.14593916401631185,0.12620369410477025,R,0.09170863779504523,pointpillars,True,pointpillars+vit-upernet,0.05423052622126662,0.029977016805261873
scene-0184,scene-0398,AB-AA,co_runner,3,-0.2060730000000035,-0.691840333333334,P50_ms,-1.1174140000000037,pointpillars,True,pointpillars+vit-upernet,0.9113410000000002,0.4586426307053596
scene-0184,scene-0398,BB-BA,co_runner,3,-2.1069035000000014,-2.596351,P50_ms,-3.202287000000002,pointpillars,True,pointpillars+vit-upernet,1.0953835000000005,0.556905226220989
scene-0184,scene-0398,BA-AA,own_input,3,-2.580415000000002,-3.385693000000001,P50_ms,-3.8409720000000007,pointpillars,True,pointpillars+vit-upernet,1.2605569999999986,0.6993750514302027
scene-0184,scene-0398,BB-AB,own_input,3,-4.830461499999998,-5.290203666666667,P50_ms,-5.5766290000000005,pointpillars,True,pointpillars+vit-upernet,0.7461675000000021,0.40214490926976115
scene-0184,scene-0398,BB-BA-AB+AA,interaction,3,-0.9894894999999977,-1.9045106666666645,P50_ms,-2.996213999999995,pointpillars,True,pointpillars+vit-upernet,2.006724499999997,1.0149621893147447
scene-0184,scene-0398,AB-AA,co_runner,3,-0.05916900999999797,-0.4710916066666731,P99_ms,-1.1275161600000132,pointpillars,True,pointpillars+vit-upernet,1.0683471500000152,0.5746105753801087
scene-0184,scene-0398,BB-BA,co_runner,3,1.1330610300000004,0.5576126200000028,P99_ms,-0.3010563099999999,pointpillars,True,pointpillars+vit-upernet,1.4341173400000002,0.7578479619514551
scene-0184,scene-0398,BA-AA,own_input,3,-2.4950638800000036,-3.0936193466666686,P99_ms,-3.4257599000000027,pointpillars,True,pointpillars+vit-upernet,0.9306960199999992,0.5194048998091607
