P50_ms,P99_ms,component,covariance_share,execution_id,first_difference_pearson,mean_ms,mps_enabled,pearson,scene_id,std_ms,total_latency_endpoint_gap_ms
0.0,0.001144,api_gap:cudaLaunchKernelExC,-0.00011383973000844104,i2-i31-0770,-0.20706720438416135,0.00010973008849557523,True,-0.19085337832643534,scene-0770,0.00027127276655323053,0.0
0.0,0.0,api_gap:cudaMalloc,0.00037242750198519965,i2-i31-0770,0.01817537776330149,0.0005026814159292036,True,0.022463108075995098,scene-0770,0.00754022123893805,0.0
0.4117195,0.5182720000000001,api_gap:cudaMemcpyAsync,0.020315071857150247,i2-i31-0770,0.01801597297221105,0.4158874026548673,True,0.2583199637948446,scene-0770,0.03576618206919626,0.07928275000000007
0.1008155,0.12335575,api_gap:cudaMemsetAsync,0.006674627698047752,i2-i31-0770,0.3700929131618763,0.10193333185840708,True,0.4221557498187372,scene-0770,0.007190623154193398,0.04006599999999999
0.0,0.0,api_gap:cudaStreamIsCapturing,0.0,i2-i31-0770,,0.0,True,,scene-0770,0.0,0.0
0.546095,0.58908475,api_gap:cudaStreamSynchronize,0.017980293126065933,i2-i31-0770,0.24142560417757702,0.5480111769911504,True,0.2584439135262248,scene-0770,0.03164044989813332,0.04924574999999998
0.31749150000000004,0.37596625,copy_in_gap_ms,0.008471031779445165,i2-i31-0770,-0.009523136668279265,0.32008201769911504,True,0.21134790865355002,scene-0770,0.018228483842204966,0.08441850000000001
5.9928185,7.26055775,gap_outside_cuda_api_ms,0.5016396706700063,i2-i31-0770,0.6094397386323656,6.0793349601769915,True,0.6611023302909959,scene-0770,0.34509238609945736,1.4052142499999993
1.4844245000000007,1.8654627499999996,gap_outside_module_ms,0.11679303247579369,i2-i31-0770,0.577956515554323,1.5037167168141592,True,0.6335691744493427,scene-0770,0.08383687604851864,0.1913949999999991
8.125941999999998,9.62568825,gap_without_copy_ms,0.602534720088669,i2-i31-0770,0.6217051265821286,8.232786305309734,True,0.6680477439430185,scene-0770,0.410191604338073,1.594650249999999
0.1048155,0.13694475,host_module_gap:backbone,-0.00016823166317470357,i2-i31-0770,-0.15679989641227177,0.10513387168141593,True,-0.0075945942239162845,scene-0770,0.010074311034937678,-0.0026482500000000186
1.2651765,1.45556925,host_module_gap:bbox_head,0.05587927023615206,i2-i31-0770,0.4866446036284345,1.2806517876106194,True,0.45442016655689726,scene-0770,0.055924913435349645,0.16349324999999992
0.8586425,1.223332,host_module_gap:data_preprocessor,-0.0033627237708319466,i2-i31-0770,-0.2003414132341083,0.8753877389380531,True,-0.01193909990456376,scene-0770,0.12809488817465003,0.12260775000000002
3.59133,4.2594545,host_module_gap:decoder,0.23865169236153067,i2-i31-0770,0.5001578129412759,3.6451362389380533,True,0.4786583605212199,scene-0770,0.22675196580431206,1.0077129999999999
1.1031505,1.7576667499999998,host_module_gap:encoder,0.2021473024444459,i2-i31-0770,0.632148632478538,1.1343464115044248,True,0.6252355934034981,scene-0770,0.147040322994573,0.19689200000000007
0.001088,0.004824,host_module_gap:neck,0.0002901641379205602,i2-i31-0770,0.1712823625277994,0.001615066371681416,True,0.10349260649378977,scene-0770,0.0012751069190020245,-0.0011440000000000003
0.006944,0.00928,host_module_gap:positional_encoding,0.0007752456462779244,i2-i31-0770,0.30749005461018003,0.006880491150442477,True,0.26478880694018403,scene-0770,0.0013315329087520995,0.0007600000000000003
4.0755479999999995,5.192328,host_module_wall:backbone,0.08066240995253049,i2-i31-0770,0.1440102978453733,4.081512637168141,True,0.07825269000245934,scene-0770,0.46879622829623946,-0.16481499999999993
1.7121295,1.90305575,host_module_wall:bbox_head,0.05594213651208161,i2-i31-0770,0.4732150678700641,1.7326413849557523,True,0.47108600393521044,scene-0770,0.054007122486421304,0.14848600000000012
