adverse_median_ms,adverse_p0_p99_range_ms,adverse_width_ms,clear_baseline_id,clear_median_ms,clear_p0_p99_range_ms,clear_width_ms,condition_id,median_change_ms,module,mps_mode,observed_label,pair_id,percentage_change,target_model,variation_change_ms,variation_factor
1.777511,1.9318030999999989,1.9318030999999989,clear,1.7823765,1.04637742,1.04637742,r15,-0.004865499999999967,bbox_head,on,observed_amplification,3dssd+dino,84.6181944560691,dino,0.8854256799999989,1.846181944560691
1.8028460000000002,1.59243034,1.59243034,clear,1.7823765,1.04637742,1.04637742,r25,0.02046950000000014,bbox_head,on,observed_amplification,3dssd+dino,52.18508251066809,dino,0.5460529199999999,1.521850825106681
1.7765520000000001,1.93294895,1.93294895,clear,1.7823765,1.04637742,1.04637742,r50,-0.005824499999999899,bbox_head,on,observed_amplification,3dssd+dino,84.72770083284101,dino,0.8865715300000001,1.84727700832841
1.774875,1.5478074499999979,1.5478074499999979,clear,1.7823765,1.04637742,1.04637742,r7p5,-0.00750150000000005,bbox_head,on,observed_amplification,3dssd+dino,47.920570571945056,dino,0.5014300299999979,1.4792057057194505
0.9419390000000001,0.697217349999999,0.697217349999999,clear,0.9370134999999999,0.5450004100000001,0.5450004100000001,r15,0.004925500000000138,data_preprocessor,on,observed_amplification,3dssd+dino,27.92969275013919,dino,0.15221693999999886,1.279296927501392
0.939249,0.6695620400000001,0.6695620400000001,clear,0.9370134999999999,0.5450004100000001,0.5450004100000001,r25,0.002235500000000057,data_preprocessor,on,observed_amplification,3dssd+dino,22.85532776021213,dino,0.12456162999999998,1.2285532776021213
0.9423345,0.8862953200000036,0.8862953200000036,clear,0.9370134999999999,0.5450004100000001,0.5450004100000001,r50,0.00532100000000002,data_preprocessor,on,observed_amplification,3dssd+dino,62.62287215527111,dino,0.34129491000000345,1.6262287215527111
0.930446,0.5435313999999996,0.5435313999999996,clear,0.9370134999999999,0.5450004100000001,0.5450004100000001,r7p5,-0.006567499999999948,data_preprocessor,on,observed_damping,3dssd+dino,-0.26954291649075035,dino,-0.001469010000000548,0.9973045708350925
12.8462,5.4819242999999975,5.4819242999999975,clear,12.9496805,4.1720699,4.1720699,r15,-0.10348049999999986,decoder,on,observed_amplification,3dssd+dino,31.3957922900572,dino,1.3098543999999972,1.313957922900572
12.83938,5.272509479999998,5.272509479999998,clear,12.9496805,4.1720699,4.1720699,r25,-0.11030049999999925,decoder,on,observed_amplification,3dssd+dino,26.376345707918226,dino,1.100439579999998,1.2637634570791823
12.870414,4.3195166700000005,4.3195166700000005,clear,12.9496805,4.1720699,4.1720699,r50,-0.07926649999999924,decoder,on,observed_amplification,3dssd+dino,3.5341394927251857,dino,0.14744677000000017,1.0353413949272519
12.948187,4.8526029499999925,4.8526029499999925,clear,12.9496805,4.1720699,4.1720699,r7p5,-0.0014934999999987042,decoder,on,observed_amplification,3dssd+dino,16.311640655876648,dino,0.6805330499999922,1.1631164065587665
34.51571250000001,8.022020699999995,8.022020699999995,clear,34.617153,6.756543829999998,6.756543829999998,r15,-0.10144049999999538,encoder,on,observed_amplification,3dssd+dino,18.72964790639118,dino,1.265476869999997,1.1872964790639118
34.9064845,7.468081730000005,7.468081730000005,clear,34.617153,6.756543829999998,6.756543829999998,r25,0.28933149999999586,encoder,on,observed_amplification,3dssd+dino,10.531092788012097,dino,0.7115379000000068,1.105310927880121
34.664865500000005,8.107661100000005,8.107661100000005,clear,34.617153,6.756543829999998,6.756543829999998,r50,0.04771250000000293,encoder,on,observed_amplification,3dssd+dino,19.99716576988455,dino,1.3511172700000067,1.1999716576988455
34.7624195,7.602203849999999,7.602203849999999,clear,34.617153,6.756543829999998,6.756543829999998,r7p5,0.1452664999999982,encoder,on,observed_amplification,3dssd+dino,12.516162719838375,dino,0.8456600200000004,1.1251616271983838
0.3662165,0.19130254999999985,0.19130254999999985,clear,0.36218649999999997,0.1890037200000001,0.1890037200000001,r15,0.0040300000000000336,neck,on,observed_amplification,3dssd+dino,1.2162882296706812,dino,0.002298829999999752,1.0121628822967068
0.377468,0.27489898999999995,0.27489898999999995,clear,0.36218649999999997,0.1890037200000001,0.1890037200000001,r25,0.015281500000000059,neck,on,observed_amplification,3dssd+dino,45.44633830487559,dino,0.08589526999999986,1.4544633830487559
0.3710335,0.1915555000000002,0.1915555000000002,clear,0.36218649999999997,0.1890037200000001,0.1890037200000001,r50,0.00884700000000005,neck,on,observed_amplification,3dssd+dino,1.3501215743267458,dino,0.0025517800000001145,1.0135012157432675
