adverse_p0_p99_range_ms,adverse_width_ms,analysis_scope,camera_model,clear_baseline_id,clear_p0_p99_range_ms,clear_width_ms,co_runner,condition_id,lidar_model,mps_mode,observed_label,pair_id,percentage_change,target_model,variation_change_ms,variation_factor
198.28631162000002,198.28631162000002,single-run exploratory descriptive,vit-upernet,clear,197.72767895,197.72767895,vit-upernet,r15,centerpoint,off,observed_amplification,centerpoint+vit-upernet,0.2825262871473111,centerpoint,0.5586326700000086,1.002825262871473
202.04701484,202.04701484,single-run exploratory descriptive,vit-upernet,clear,197.72767895,197.72767895,vit-upernet,r25,centerpoint,off,observed_amplification,centerpoint+vit-upernet,2.1844872265416315,centerpoint,4.319335889999991,1.0218448722654163
196.76554985,196.76554985,single-run exploratory descriptive,vit-upernet,clear,197.72767895,197.72767895,vit-upernet,r50,centerpoint,off,observed_damping,centerpoint+vit-upernet,-0.48659302790040604,centerpoint,-0.9621290999999985,0.9951340697209959
198.83540456000006,198.83540456000006,single-run exploratory descriptive,vit-upernet,clear,197.72767895,197.72767895,vit-upernet,r7p5,centerpoint,off,observed_amplification,centerpoint+vit-upernet,0.5602278931722937,centerpoint,1.1077256100000454,1.005602278931723
40.28835554999999,40.28835554999999,single-run exploratory descriptive,vit-upernet,clear,39.837717340000005,39.837717340000005,centerpoint,r15,centerpoint,off,observed_amplification,centerpoint+vit-upernet,1.1311848170264316,vit-upernet,0.4506382099999868,1.0113118481702643
40.187880920000005,40.187880920000005,single-run exploratory descriptive,vit-upernet,clear,39.837717340000005,39.837717340000005,centerpoint,r25,centerpoint,off,observed_amplification,centerpoint+vit-upernet,0.8789750100676841,vit-upernet,0.35016358000000025,1.0087897501006768
40.72774172000001,40.72774172000001,single-run exploratory descriptive,vit-upernet,clear,39.837717340000005,39.837717340000005,centerpoint,r50,centerpoint,off,observed_amplification,centerpoint+vit-upernet,2.2341249434649546,vit-upernet,0.8900243800000069,1.0223412494346495
39.46381864,39.46381864,single-run exploratory descriptive,vit-upernet,clear,39.837717340000005,39.837717340000005,centerpoint,r7p5,centerpoint,off,observed_damping,centerpoint+vit-upernet,-0.9385545281345276,vit-upernet,-0.37389870000000514,0.9906144547186547
31.396372139999983,31.396372139999983,single-run exploratory descriptive,yolov3,clear,35.34787004999998,35.34787004999998,yolov3,r15,centerpoint,off,observed_damping,centerpoint+yolov3,-11.178885472902778,centerpoint,-3.9514979100000005,0.8882111452709722
32.19810856000001,32.19810856000001,single-run exploratory descriptive,yolov3,clear,35.34787004999998,35.34787004999998,yolov3,r25,centerpoint,off,observed_damping,centerpoint+yolov3,-8.910753280309681,centerpoint,-3.1497614899999746,0.9108924671969032
27.46633460000001,27.46633460000001,single-run exploratory descriptive,yolov3,clear,35.34787004999998,35.34787004999998,yolov3,r50,centerpoint,off,observed_damping,centerpoint+yolov3,-22.297059027464584,centerpoint,-7.881535449999973,0.7770294097253542
33.678634200000005,33.678634200000005,single-run exploratory descriptive,yolov3,clear,35.34787004999998,35.34787004999998,yolov3,r7p5,centerpoint,off,observed_damping,centerpoint+yolov3,-4.72230956954075,centerpoint,-1.6692358499999784,0.9527769043045925
41.31553912,41.31553912,single-run exploratory descriptive,yolov3,clear,41.721002320000004,41.721002320000004,centerpoint,r15,centerpoint,off,observed_damping,centerpoint+yolov3,-0.9718443408672339,yolov3,-0.4054632000000069,0.9902815565913277
41.98209688,41.98209688,single-run exploratory descriptive,yolov3,clear,41.721002320000004,41.721002320000004,centerpoint,r25,centerpoint,off,observed_amplification,centerpoint+yolov3,0.6258108518040872,yolov3,0.26109455999999653,1.0062581085180409
41.133309919999995,41.133309919999995,single-run exploratory descriptive,yolov3,clear,41.721002320000004,41.721002320000004,centerpoint,r50,centerpoint,off,observed_damping,centerpoint+yolov3,-1.4086248347832342,yolov3,-0.5876924000000088,0.9859137516521677
41.89747831,41.89747831,single-run exploratory descriptive,yolov3,clear,41.721002320000004,41.721002320000004,centerpoint,r7p5,centerpoint,off,observed_amplification,centerpoint+yolov3,0.42299077248053596,yolov3,0.17647598999999303,1.0042299077248054
