adverse_median,adverse_p0_p99_range,adverse_width,clear_baseline_id,clear_median,clear_p0_p99_range,clear_width,condition_id,median_change,metric,mps_mode,observed_label,pair_id,percentage_change,target_model,variation_change_ms,variation_factor
328.0,0.0,0.0,clear,328.0,0.0,0.0,r50,0.0,kernel_count,on,not_defined_zero_clear_width,3dssd+vit-upernet,,vit-upernet,0.0,
39.461288,9.738070559999997,9.738070559999997,clear,39.279796,9.522899700000004,9.522899700000004,r50,0.18149200000000576,kernel_span_ms,on,observed_amplification,3dssd+vit-upernet,2.259509884368449,vit-upernet,0.21517085999999352,1.0225950988436845
0.023621,0.36126692,0.36126692,clear,0.023847,0.1269306499999998,0.1269306499999998,r50,-0.0002260000000000005,waiting_ms,on,observed_amplification,3dssd+vit-upernet,184.61756084917278,vit-upernet,0.23433627000000018,2.846175608491728
39.3418725,9.021018700000006,9.021018700000006,clear,39.6190675,9.4924508,9.4924508,r7p5,-0.27719499999999897,inference_e2e_ms,on,observed_damping,3dssd+vit-upernet,-4.966389712549201,vit-upernet,-0.47143209999999414,0.950336102874508
37.2153965,6.087060959999995,6.087060959999995,clear,37.6625225,5.842193550000005,5.842193550000005,r7p5,-0.44712600000000435,gpu_kernel_active_ms,on,observed_amplification,3dssd+vit-upernet,4.191360794610954,vit-upernet,0.24486740999999057,1.0419136079461095
328.0,0.0,0.0,clear,328.0,0.0,0.0,r7p5,0.0,kernel_count,on,not_defined_zero_clear_width,3dssd+vit-upernet,,vit-upernet,0.0,
39.002212,9.111584420000007,9.111584420000007,clear,39.279796,9.522899700000004,9.522899700000004,r7p5,-0.2775839999999974,kernel_span_ms,on,observed_damping,3dssd+vit-upernet,-4.319223061857902,vit-upernet,-0.4113152799999966,0.956807769381421
0.02445,0.3381311000000001,0.3381311000000001,clear,0.023847,0.1269306499999998,0.1269306499999998,r7p5,0.0006029999999999994,waiting_ms,on,observed_amplification,3dssd+vit-upernet,166.39042658333554,vit-upernet,0.21120045000000026,2.6639042658333554
41.744383,4.988562049999999,4.988562049999999,clear,42.129271,4.1234508000000005,4.1234508000000005,r15,-0.38488800000000367,inference_e2e_ms,on,observed_amplification,3dssd+yolov3,20.980273367151558,3dssd,0.8651112499999982,1.2098027336715156
37.129923,4.746546700000003,4.746546700000003,clear,37.531777,3.5507723999999925,3.5507723999999925,r15,-0.40185400000000016,gpu_kernel_active_ms,on,observed_amplification,3dssd+yolov3,33.67645586070269,3dssd,1.1957743000000107,1.336764558607027
481.0,5.0,5.0,clear,481.0,5.0,5.0,r15,0.0,kernel_count,on,observed_unchanged,3dssd+yolov3,0.0,3dssd,0.0,1.0
41.046040000000005,4.947932250000001,4.947932250000001,clear,41.411959,4.006934199999996,4.006934199999996,r15,-0.3659189999999981,kernel_span_ms,on,observed_amplification,3dssd+yolov3,23.484240145495903,3dssd,0.9409980500000046,1.234842401454959
29.6701915,22.213406950000007,22.213406950000007,clear,29.790704,7.255808999999996,7.255808999999996,r15,-0.12051250000000024,waiting_ms,on,observed_amplification,3dssd+yolov3,206.14652273785072,3dssd,14.957597950000011,3.0614652273785072
33159.0,658.9000000000015,658.9000000000015,clear,34720.0,256.0,256.0,r15,-1561.0,input_point_count,on,observed_amplification,3dssd+yolov3,157.38281250000057,3dssd,402.90000000000146,2.5738281250000057
512.0,0.0,0.0,clear,512.0,0.0,0.0,r15,0.0,sampled_point_count,on,not_defined_zero_clear_width,3dssd+yolov3,,3dssd,0.0,
42.228582,4.516842159999996,4.516842159999996,clear,42.129271,4.1234508000000005,4.1234508000000005,r25,0.09931100000000015,inference_e2e_ms,on,observed_amplification,3dssd+yolov3,9.540343248426675,3dssd,0.3933913599999954,1.0954034324842667
37.487366,4.058646259999996,4.058646259999996,clear,37.531777,3.5507723999999925,3.5507723999999925,r25,-0.04441099999999665,gpu_kernel_active_ms,on,observed_amplification,3dssd+yolov3,14.303193862834028,3dssd,0.5078738600000037,1.1430319386283403
481.0,5.0,5.0,clear,481.0,5.0,5.0,r25,0.0,kernel_count,on,observed_unchanged,3dssd+yolov3,0.0,3dssd,0.0,1.0
41.480842,4.514693399999999,4.514693399999999,clear,41.411959,4.006934199999996,4.006934199999996,r25,0.06888299999999958,kernel_span_ms,on,observed_amplification,3dssd+yolov3,12.6720124328471,3dssd,0.5077592000000024,1.126720124328471
29.761844,8.745573200000003,8.745573200000003,clear,29.790704,7.255808999999996,7.255808999999996,r25,-0.028860000000001662,waiting_ms,on,observed_amplification,3dssd+yolov3,20.53202061961674,3dssd,1.4897642000000069,1.2053202061961674
33093.0,677.2200000000012,677.2200000000012,clear,34720.0,256.0,256.0,r25,-1627.0,input_point_count,on,observed_amplification,3dssd+yolov3,164.53906250000045,3dssd,421.22000000000116,2.6453906250000045
512.0,0.0,0.0,clear,512.0,0.0,0.0,r25,0.0,sampled_point_count,on,not_defined_zero_clear_width,3dssd+yolov3,,3dssd,0.0,
41.932058,4.691335559999999,4.691335559999999,clear,42.129271,4.1234508000000005,4.1234508000000005,r50,-0.19721300000000497,inference_e2e_ms,on,observed_amplification,3dssd+yolov3,13.772075563506124,3dssd,0.5678847599999983,1.1377207556350613
37.171347,4.034696199999999,4.034696199999999,clear,37.531777,3.5507723999999925,3.5507723999999925,r50,-0.3604300000000009,gpu_kernel_active_ms,on,observed_amplification,3dssd+yolov3,13.628691041983076,3dssd,0.48392380000000657,1.1362869104198308
481.0,5.0,5.0,clear,481.0,5.0,5.0,r50,0.0,kernel_count,on,observed_unchanged,3dssd+yolov3,0.0,3dssd,0.0,1.0
41.186244,4.693874119999997,4.693874119999997,clear,41.411959,4.006934199999996,4.006934199999996,r50,-0.225715000000001,kernel_span_ms,on,observed_amplification,3dssd+yolov3,17.143778402949582,3dssd,0.6869399200000004,1.1714377840294958
29.338568,8.19016492,8.19016492,clear,29.790704,7.255808999999996,7.255808999999996,r50,-0.452136000000003,waiting_ms,on,observed_amplification,3dssd+yolov3,12.87734999639607,3dssd,0.9343559200000051,1.1287734999639607
32838.0,804.9599999999991,804.9599999999991,clear,34720.0,256.0,256.0,r50,-1882.0,input_point_count,on,observed_amplification,3dssd+yolov3,214.43749999999966,3dssd,548.9599999999991,3.1443749999999966
512.0,0.0,0.0,clear,512.0,0.0,0.0,r50,0.0,sampled_point_count,on,not_defined_zero_clear_width,3dssd+yolov3,,3dssd,0.0,
42.191264000000004,4.416866150000004,4.416866150000004,clear,42.129271,4.1234508000000005,4.1234508000000005,r7p5,0.061993000000001075,inference_e2e_ms,on,observed_amplification,3dssd+yolov3,7.115771819079386,3dssd,0.2934153500000036,1.0711577181907939
37.387722,3.939542100000004,3.939542100000004,clear,37.531777,3.5507723999999925,3.5507723999999925,r7p5,-0.1440550000000016,gpu_kernel_active_ms,on,observed_amplification,3dssd+yolov3,10.948876926046069,3dssd,0.38876970000001165,1.1094887692604607
481.0,5.0,5.0,clear,481.0,5.0,5.0,r7p5,0.0,kernel_count,on,observed_unchanged,3dssd+yolov3,0.0,3dssd,0.0,1.0
41.4540055,4.353006350000001,4.353006350000001,clear,41.411959,4.006934199999996,4.006934199999996,r7p5,0.04204649999999788,kernel_span_ms,on,observed_amplification,3dssd+yolov3,8.63683137097697,3dssd,0.3460721500000048,1.0863683137097697
29.8316575,17.610381500000006,17.610381500000006,clear,29.790704,7.255808999999996,7.255808999999996,r7p5,0.04095349999999698,waiting_ms,on,observed_amplification,3dssd+yolov3,142.70734662392596,3dssd,10.35457250000001,2.4270734662392597
33187.0,650.0,650.0,clear,34720.0,256.0,256.0,r7p5,-1533.0,input_point_count,on,observed_amplification,3dssd+yolov3,153.90625,3dssd,394.0,2.5390625
512.0,0.0,0.0,clear,512.0,0.0,0.0,r7p5,0.0,sampled_point_count,on,not_defined_zero_clear_width,3dssd+yolov3,,3dssd,0.0,
10.800405,7.969516799999999,7.969516799999999,clear,10.338475,7.226235279999999,7.226235279999999,r15,0.46192999999999884,inference_e2e_ms,on,observed_amplification,3dssd+yolov3,10.285874887815716,yolov3,0.74328152,1.1028587488781572
6.692917,2.963954519999999,2.963954519999999,clear,6.419862,2.55134392,2.55134392,r15,0.2730549999999994,gpu_kernel_active_ms,on,observed_amplification,3dssd+yolov3,16.172284605205213,yolov3,0.41261059999999894,1.1617228460520521
468.0,0.0,0.0,clear,468.0,0.0,0.0,r15,0.0,kernel_count,on,not_defined_zero_clear_width,3dssd+yolov3,,yolov3,0.0,
10.228833,7.775076439999999,7.775076439999999,clear,9.724055,7.096782920000001,7.096782920000001,r15,0.504778,kernel_span_ms,on,observed_amplification,3dssd+yolov3,9.557760574702744,yolov3,0.6782935199999987,1.0955776057470274
1.18463,4.78898052,4.78898052,clear,0.802456,4.10313504,4.10313504,r15,0.3821740000000001,waiting_ms,on,observed_amplification,3dssd+yolov3,16.715157393406187,yolov3,0.6858454800000002,1.1671515739340619
10.628046,7.120555999999997,7.120555999999997,clear,10.338475,7.226235279999999,7.226235279999999,r25,0.2895709999999987,inference_e2e_ms,on,observed_damping,3dssd+yolov3,-1.4624389589485087,yolov3,-0.10567928000000215,0.9853756104105149
6.760496,2.8319209600000006,2.8319209600000006,clear,6.419862,2.55134392,2.55134392,r25,0.34063399999999966,gpu_kernel_active_ms,on,observed_amplification,3dssd+yolov3,10.997225336833495,yolov3,0.2805770400000007,1.109972253368335
468.0,0.0,0.0,clear,468.0,0.0,0.0,r25,0.0,kernel_count,on,not_defined_zero_clear_width,3dssd+yolov3,,yolov3,0.0,
10.068674,6.935238199999999,6.935238199999999,clear,9.724055,7.096782920000001,7.096782920000001,r25,0.3446189999999998,kernel_span_ms,on,observed_damping,3dssd+yolov3,-2.2763091646038625,yolov3,-0.16154472000000197,0.9772369083539614
1.253973,4.14935428,4.14935428,clear,0.802456,4.10313504,4.10313504,r25,0.45151700000000006,waiting_ms,on,observed_amplification,3dssd+yolov3,1.1264372132387956,yolov3,0.046219240000000106,1.011264372132388
10.874513499999999,8.05162575,8.05162575,clear,10.338475,7.226235279999999,7.226235279999999,r50,0.5360384999999983,inference_e2e_ms,on,observed_amplification,3dssd+yolov3,11.422136673081052,yolov3,0.8253904700000003,1.1142213667308105
6.829453,3.0549760999999958,3.0549760999999958,clear,6.419862,2.55134392,2.55134392,r50,0.4095909999999998,gpu_kernel_active_ms,on,observed_amplification,3dssd+yolov3,19.73987811098379,yolov3,0.5036321799999959,1.1973987811098379
468.0,0.0,0.0,clear,468.0,0.0,0.0,r50,0.0,kernel_count,on,not_defined_zero_clear_width,3dssd+yolov3,,yolov3,0.0,
10.3047765,7.839565049999997,7.839565049999997,clear,9.724055,7.096782920000001,7.096782920000001,r50,0.5807214999999992,kernel_span_ms,on,observed_amplification,3dssd+yolov3,10.466462598238756,yolov3,0.7427821299999966,1.1046646259823876
1.155338,4.396264449999999,4.396264449999999,clear,0.802456,4.10313504,4.10313504,r50,0.35288200000000003,waiting_ms,on,observed_amplification,3dssd+yolov3,7.144035161952655,yolov3,0.2931294099999997,1.0714403516195266
10.884283,7.584923120000001,7.584923120000001,clear,10.338475,7.226235279999999,7.226235279999999,r7p5,0.5458079999999992,inference_e2e_ms,on,observed_amplification,3dssd+yolov3,4.963688921017284,yolov3,0.35868784000000176,1.0496368892101728
6.465437,2.7207152399999996,2.7207152399999996,clear,6.419862,2.55134392,2.55134392,r7p5,0.04557499999999948,gpu_kernel_active_ms,on,observed_amplification,3dssd+yolov3,6.6385138699764035,yolov3,0.16937131999999977,1.066385138699764
468.0,0.0,0.0,clear,468.0,0.0,0.0,r7p5,0.0,kernel_count,on,not_defined_zero_clear_width,3dssd+yolov3,,yolov3,0.0,
10.280457,7.46658564,7.46658564,clear,9.724055,7.096782920000001,7.096782920000001,r7p5,0.5564020000000003,kernel_span_ms,on,observed_amplification,3dssd+yolov3,5.21085010164013,yolov3,0.36980271999999914,1.0521085010164013
0.859103,4.81911704,4.81911704,clear,0.802456,4.10313504,4.10313504,r7p5,0.056647,waiting_ms,on,observed_amplification,3dssd+yolov3,17.449632854394203,yolov3,0.7159820000000003,1.174496328543942
195.03914650000002,107.51057444999998,107.51057444999998,clear,208.30632250000002,108.905045,108.905045,r15,-13.267176000000006,inference_e2e_ms,on,observed_damping,centerpoint+deeplabv3plus,-1.2804462364438884,centerpoint,-1.3944705500000225,0.9871955376355611
149.791415,58.81382176000001,58.81382176000001,clear,157.31681550000002,58.19776150000001,58.19776150000001,r15,-7.525400500000018,gpu_kernel_active_ms,on,observed_amplification,centerpoint+deeplabv3plus,1.0585634981854053,centerpoint,0.6160602599999976,1.010585634981854
1509.0,36.0,36.0,clear,1521.0,46.0,46.0,r15,-12.0,kernel_count,on,observed_damping,centerpoint+deeplabv3plus,-21.739130434782606,centerpoint,-10.0,0.782608695652174
193.645785,107.10896962000001,107.10896962000001,clear,207.162895,108.80628149999998,108.80628149999998,r15,-13.517110000000002,kernel_span_ms,on,observed_damping,centerpoint+deeplabv3plus,-1.559939239353536,centerpoint,-1.6973118799999725,0.9844006076064646
43.7316175,63.977681419999996,63.977681419999996,clear,50.013346999999996,64.21945975000001,64.21945975000001,r15,-6.281729499999997,waiting_ms,on,observed_damping,centerpoint+deeplabv3plus,-0.3764876424392827,centerpoint,-0.2417783300000167,0.9962351235756072
33157.0,647.6500000000015,647.6500000000015,clear,34720.0,256.0,256.0,r15,-1563.0,input_point_count,on,observed_amplification,centerpoint+deeplabv3plus,152.98828125000057,centerpoint,391.65000000000146,2.5298828125000057
17039.0,2885.130000000001,2885.130000000001,clear,17626.5,2752.5,2752.5,r15,-587.5,occupied_voxel_count,on,observed_amplification,centerpoint+deeplabv3plus,4.818528610354256,centerpoint,132.63000000000102,1.0481852861035426
201.129374,97.93968135999998,97.93968135999998,clear,208.30632250000002,108.905045,108.905045,r25,-7.176948500000009,inference_e2e_ms,on,observed_damping,centerpoint+deeplabv3plus,-10.068737990971876,centerpoint,-10.965363640000021,0.8993126200902812
151.66371,55.4764665,55.4764665,clear,157.31681550000002,58.19776150000001,58.19776150000001,r25,-5.653105500000009,gpu_kernel_active_ms,on,observed_damping,centerpoint+deeplabv3plus,-4.675944451918501,centerpoint,-2.721295000000012,0.953240555480815
1509.0,46.0,46.0,clear,1521.0,46.0,46.0,r25,-12.0,kernel_count,on,observed_unchanged,centerpoint+deeplabv3plus,0.0,centerpoint,0.0,1.0
199.975541,98.22134162,98.22134162,clear,207.162895,108.80628149999998,108.80628149999998,r25,-7.187353999999999,kernel_span_ms,on,observed_damping,centerpoint+deeplabv3plus,-9.728243382713142,centerpoint,-10.584939879999979,0.9027175661728686
47.939869,66.97130306000001,66.97130306000001,clear,50.013346999999996,64.21945975000001,64.21945975000001,r25,-2.0734779999999944,waiting_ms,on,observed_amplification,centerpoint+deeplabv3plus,4.285061445101923,centerpoint,2.751843309999998,1.0428506144510192
33096.0,682.0800000000017,682.0800000000017,clear,34720.0,256.0,256.0,r25,-1624.0,input_point_count,on,observed_amplification,centerpoint+deeplabv3plus,166.43750000000068,centerpoint,426.08000000000175,2.664375000000007
17153.0,2892.540000000001,2892.540000000001,clear,17626.5,2752.5,2752.5,r25,-473.5,occupied_voxel_count,on,observed_amplification,centerpoint+deeplabv3plus,5.087738419618559,centerpoint,140.04000000000087,1.0508773841961856
198.776445,105.94779485999993,105.94779485999993,clear,208.30632250000002,108.905045,108.905045,r50,-9.529877500000026,inference_e2e_ms,on,observed_damping,centerpoint+deeplabv3plus,-2.715439068961467,centerpoint,-2.9572501400000704,0.9728456093103853
149.8518215,56.483626469999976,56.483626469999976,clear,157.31681550000002,58.19776150000001,58.19776150000001,r50,-7.464994000000019,gpu_kernel_active_ms,on,observed_damping,centerpoint+deeplabv3plus,-2.9453624775585885,centerpoint,-1.7141350300000369,0.9705463752244141
1509.0,24.0,24.0,clear,1521.0,46.0,46.0,r50,-12.0,kernel_count,on,observed_damping,centerpoint+deeplabv3plus,-47.82608695652174,centerpoint,-22.0,0.5217391304347826
197.546641,105.99446843999993,105.99446843999993,clear,207.162895,108.80628149999998,108.80628149999998,r50,-9.616253999999998,kernel_span_ms,on,observed_damping,centerpoint+deeplabv3plus,-2.5842378043220315,centerpoint,-2.8118130600000484,0.9741576219567797
49.6126875,62.92311212999999,62.92311212999999,clear,50.013346999999996,64.21945975000001,64.21945975000001,r50,-0.40065949999999617,waiting_ms,on,observed_damping,centerpoint+deeplabv3plus,-2.018621185924907,centerpoint,-1.2963476200000201,0.9798137881407509
32840.5,794.3600000000006,794.3600000000006,clear,34720.0,256.0,256.0,r50,-1879.5,input_point_count,on,observed_amplification,centerpoint+deeplabv3plus,210.29687500000023,centerpoint,538.3600000000006,3.1029687500000023
17008.0,2953.91,2953.91,clear,17626.5,2752.5,2752.5,r50,-618.5,occupied_voxel_count,on,observed_amplification,centerpoint+deeplabv3plus,7.31734786557674,centerpoint,201.40999999999985,1.0731734786557674
199.441995,110.23759051999997,110.23759051999997,clear,208.30632250000002,108.905045,108.905045,r7p5,-8.86432750000003,inference_e2e_ms,on,observed_amplification,centerpoint+deeplabv3plus,1.2235847476119943,centerpoint,1.332545519999968,1.01223584747612
149.1495635,58.92448205999999,58.92448205999999,clear,157.31681550000002,58.19776150000001,58.19776150000001,r7p5,-8.167252000000019,gpu_kernel_active_ms,on,observed_amplification,centerpoint+deeplabv3plus,1.248708784099839,centerpoint,0.7267205599999755,1.0124870878409984
1509.0,36.0,36.0,clear,1521.0,46.0,46.0,r7p5,-12.0,kernel_count,on,observed_damping,centerpoint+deeplabv3plus,-21.739130434782606,centerpoint,-10.0,0.782608695652174
198.071734,110.23030699999998,110.23030699999998,clear,207.162895,108.80628149999998,108.80628149999998,r7p5,-9.091161,kernel_span_ms,on,observed_amplification,centerpoint+deeplabv3plus,1.3087714058126254,centerpoint,1.424025499999999,1.0130877140581263
51.144624,67.20694438000001,67.20694438000001,clear,50.013346999999996,64.21945975000001,64.21945975000001,r7p5,1.1312770000000043,waiting_ms,on,observed_amplification,centerpoint+deeplabv3plus,4.6519927785596105,centerpoint,2.9874846299999973,1.046519927785596
33186.0,640.0400000000009,640.0400000000009,clear,34720.0,256.0,256.0,r7p5,-1534.0,input_point_count,on,observed_amplification,centerpoint+deeplabv3plus,150.01562500000034,centerpoint,384.0400000000009,2.5001562500000034
17002.0,2939.869999999999,2939.869999999999,clear,17626.5,2752.5,2752.5,r7p5,-624.5,occupied_voxel_count,on,observed_amplification,centerpoint+deeplabv3plus,6.8072661217075,centerpoint,187.36999999999898,1.068072661217075
52.641344000000004,45.316987819999994,45.316987819999994,clear,49.682826,49.208495,49.208495,r15,2.958518000000005,inference_e2e_ms,on,observed_damping,centerpoint+deeplabv3plus,-7.908201988294916,deeplabv3plus,-3.891507180000005,0.9209179801170508
43.86263,19.23583799,19.23583799,clear,43.68218,20.826172919999998,20.826172919999998,r15,0.18045000000000044,gpu_kernel_active_ms,on,observed_damping,centerpoint+deeplabv3plus,-7.636232235797635,deeplabv3plus,-1.5903349299999974,0.9236376776420236
290.0,0.0,0.0,clear,290.0,0.0,0.0,r15,0.0,kernel_count,on,not_defined_zero_clear_width,centerpoint+deeplabv3plus,,deeplabv3plus,0.0,
46.7465735,45.162488759999995,45.162488759999995,clear,46.506354,49.104518199999994,49.104518199999994,r15,0.24021949999999492,kernel_span_ms,on,observed_damping,centerpoint+deeplabv3plus,-8.027834473284779,deeplabv3plus,-3.942029439999999,0.9197216552671522
0.040473499999999996,0.24457431000000013,0.24457431000000013,clear,0.042755,0.3507912799999999,0.3507912799999999,r15,-0.0022815000000000057,waiting_ms,on,observed_damping,centerpoint+deeplabv3plus,-30.27925038501522,deeplabv3plus,-0.1062169699999998,0.6972074961498478
51.139858,45.964214000000005,45.964214000000005,clear,49.682826,49.208495,49.208495,r25,1.457031999999998,inference_e2e_ms,on,observed_damping,centerpoint+deeplabv3plus,-6.592928720945423,deeplabv3plus,-3.2442809999999938,0.9340707127905458
43.956199,19.107825320000003,19.107825320000003,clear,43.68218,20.826172919999998,20.826172919999998,r25,0.27401899999999557,gpu_kernel_active_ms,on,observed_damping,centerpoint+deeplabv3plus,-8.250904314492724,deeplabv3plus,-1.7183475999999942,0.9174909568550728
290.0,0.0,0.0,clear,290.0,0.0,0.0,r25,0.0,kernel_count,on,not_defined_zero_clear_width,centerpoint+deeplabv3plus,,deeplabv3plus,0.0,
47.396921,45.984711159999996,45.984711159999996,clear,46.506354,49.104518199999994,49.104518199999994,r25,0.8905669999999972,kernel_span_ms,on,observed_damping,centerpoint+deeplabv3plus,-6.353401182541285,deeplabv3plus,-3.1198070399999978,0.9364659881745871
0.041694,0.16377215999999997,0.16377215999999997,clear,0.042755,0.3507912799999999,0.3507912799999999,r25,-0.0010609999999999994,waiting_ms,on,observed_damping,centerpoint+deeplabv3plus,-53.313503117865416,deeplabv3plus,-0.18701911999999996,0.46686496882134587
49.824706,45.324422039999995,45.324422039999995,clear,49.682826,49.208495,49.208495,r50,0.14188000000000045,inference_e2e_ms,on,observed_damping,centerpoint+deeplabv3plus,-7.893094393559497,deeplabv3plus,-3.8840729600000046,0.921069056064405
43.583902,20.71608656,20.71608656,clear,43.68218,20.826172919999998,20.826172919999998,r50,-0.09827800000000053,gpu_kernel_active_ms,on,observed_damping,centerpoint+deeplabv3plus,-0.5285962064315641,deeplabv3plus,-0.11008635999999683,0.9947140379356844
290.0,0.0,0.0,clear,290.0,0.0,0.0,r50,0.0,kernel_count,on,not_defined_zero_clear_width,centerpoint+deeplabv3plus,,deeplabv3plus,0.0,
46.814752,45.114162959999994,45.114162959999994,clear,46.506354,49.104518199999994,49.104518199999994,r50,0.30839799999999684,kernel_span_ms,on,observed_damping,centerpoint+deeplabv3plus,-8.126248635100142,deeplabv3plus,-3.9903552399999995,0.9187375136489986
0.043365,0.21279591999999997,0.21279591999999997,clear,0.042755,0.3507912799999999,0.3507912799999999,r50,0.0006099999999999994,waiting_ms,on,observed_damping,centerpoint+deeplabv3plus,-39.3383096637978,deeplabv3plus,-0.13799535999999996,0.606616903362022
51.42196250000001,45.47683357,45.47683357,clear,49.682826,49.208495,49.208495,r7p5,1.7391365000000079,inference_e2e_ms,on,observed_damping,centerpoint+deeplabv3plus,-7.583368339145514,deeplabv3plus,-3.7316614300000026,0.9241663166085449
43.7053345,19.27661354,19.27661354,clear,43.68218,20.826172919999998,20.826172919999998,r7p5,0.023154499999996858,gpu_kernel_active_ms,on,observed_damping,centerpoint+deeplabv3plus,-7.440442302828998,deeplabv3plus,-1.549559379999998,0.92559557697171
290.0,0.0,0.0,clear,290.0,0.0,0.0,r7p5,0.0,kernel_count,on,not_defined_zero_clear_width,centerpoint+deeplabv3plus,,deeplabv3plus,0.0,
47.787668,45.35117405000001,45.35117405000001,clear,46.506354,49.104518199999994,49.104518199999994,r7p5,1.2813139999999947,kernel_span_ms,on,observed_damping,centerpoint+deeplabv3plus,-7.643582072657384,deeplabv3plus,-3.7533441499999824,0.9235641792734262
0.0413645,0.2578590000000003,0.2578590000000003,clear,0.042755,0.3507912799999999,0.3507912799999999,r7p5,-0.0013905000000000028,waiting_ms,on,observed_damping,centerpoint+deeplabv3plus,-26.492186464840195,deeplabv3plus,-0.09293227999999965,0.735078135351598
162.134494,51.24384119999999,51.24384119999999,clear,169.86771,53.758135899999985,53.758135899999985,r15,-7.733215999999999,inference_e2e_ms,on,observed_damping,centerpoint+detr,-4.677049637057806,centerpoint,-2.5142946999999936,0.9532295036294219
134.323182,42.06821920000003,42.06821920000003,clear,143.72369,41.909465100000006,41.909465100000006,r15,-9.400508000000002,gpu_kernel_active_ms,on,observed_amplification,centerpoint+detr,0.3788024963363723,centerpoint,0.15875410000002432,1.0037880249633637
1509.0,36.0,36.0,clear,1521.0,46.0,46.0,r15,-12.0,kernel_count,on,observed_damping,centerpoint+detr,-21.739130434782606,centerpoint,-10.0,0.782608695652174
160.978092,51.17446240000001,51.17446240000001,clear,168.574023,53.609566599999994,53.609566599999994,r15,-7.595931000000007,kernel_span_ms,on,observed_damping,centerpoint+detr,-4.542294135987257,centerpoint,-2.4351041999999836,0.9545770586401274
29.12262,27.30673180000003,27.30673180000003,clear,29.043482,24.137259300000004,24.137259300000004,r15,0.07913800000000037,waiting_ms,on,observed_amplification,centerpoint+detr,13.131037209348895,centerpoint,3.169472500000026,1.131310372093489
33158.0,648.0,648.0,clear,34720.0,128.0,128.0,r15,-1562.0,input_point_count,on,observed_amplification,centerpoint+detr,406.25,centerpoint,520.0,5.0625
17039.0,2896.4000000000015,2896.4000000000015,clear,17630.0,2795.4000000000015,2795.4000000000015,r15,-591.0,occupied_voxel_count,on,observed_amplification,centerpoint+detr,3.6130786291765027,centerpoint,101.0,1.036130786291765
163.4907495,52.84312843000001,52.84312843000001,clear,169.86771,53.758135899999985,53.758135899999985,r25,-6.376960499999996,inference_e2e_ms,on,observed_damping,centerpoint+detr,-1.7020818424620554,centerpoint,-0.9150074699999777,0.9829791815753794
135.9320695,42.44355653000002,42.44355653000002,clear,143.72369,41.909465100000006,41.909465100000006,r25,-7.791620499999993,gpu_kernel_active_ms,on,observed_amplification,centerpoint+detr,1.2743933350750858,centerpoint,0.5340914300000179,1.0127439333507509
1509.0,36.0,36.0,clear,1521.0,46.0,46.0,r25,-12.0,kernel_count,on,observed_damping,centerpoint+detr,-21.739130434782606,centerpoint,-10.0,0.782608695652174
162.4250855,52.77850712999998,52.77850712999998,clear,168.574023,53.609566599999994,53.609566599999994,r25,-6.148937500000017,kernel_span_ms,on,observed_damping,centerpoint+detr,-1.5502074027213153,centerpoint,-0.8310594700000138,0.9844979259727868
29.2916965,23.093001119999993,23.093001119999993,clear,29.043482,24.137259300000004,24.137259300000004,r25,0.24821449999999956,waiting_ms,on,observed_damping,centerpoint+detr,-4.3263328575171345,centerpoint,-1.0442581800000106,0.9567366714248287
33094.0,679.0999999999985,679.0999999999985,clear,34720.0,128.0,128.0,r25,-1626.0,input_point_count,on,observed_amplification,centerpoint+detr,430.54687499999886,centerpoint,551.0999999999985,5.305468749999989
17077.5,2891.4300000000003,2891.4300000000003,clear,17630.0,2795.4000000000015,2795.4000000000015,r25,-552.5,occupied_voxel_count,on,observed_amplification,centerpoint+detr,3.4352865421763967,centerpoint,96.02999999999884,1.034352865421764
159.305177,47.52755579999999,47.52755579999999,clear,169.86771,53.758135899999985,53.758135899999985,r50,-10.562533000000002,inference_e2e_ms,on,observed_damping,centerpoint+detr,-11.59002259972336,centerpoint,-6.230580099999997,0.8840997740027664
133.044207,40.05111456,40.05111456,clear,143.72369,41.909465100000006,41.909465100000006,r50,-10.679483000000005,gpu_kernel_active_ms,on,observed_damping,centerpoint+detr,-4.434202478045957,centerpoint,-1.8583505400000035,0.9556579752195404
1509.0,24.0,24.0,clear,1521.0,46.0,46.0,r50,-12.0,kernel_count,on,observed_damping,centerpoint+detr,-47.82608695652174,centerpoint,-22.0,0.5217391304347826
158.072748,47.386330439999966,47.386330439999966,clear,168.574023,53.609566599999994,53.609566599999994,r50,-10.501275000000021,kernel_span_ms,on,observed_damping,centerpoint+detr,-11.608443333321084,centerpoint,-6.223236160000027,0.8839155666667892
27.514946,24.393999079999993,24.393999079999993,clear,29.043482,24.137259300000004,24.137259300000004,r50,-1.5285360000000026,waiting_ms,on,observed_amplification,centerpoint+detr,1.063665832184979,centerpoint,0.25673977999998954,1.0106366583218498
32840.0,799.0800000000017,799.0800000000017,clear,34720.0,128.0,128.0,r50,-1880.0,input_point_count,on,observed_amplification,centerpoint+detr,524.2812500000014,centerpoint,671.0800000000017,6.242812500000014
17057.0,2938.5600000000013,2938.5600000000013,clear,17630.0,2795.4000000000015,2795.4000000000015,r50,-573.0,occupied_voxel_count,on,observed_amplification,centerpoint+detr,5.121270658939681,centerpoint,143.15999999999985,1.0512127065893968
