analysis_scope,camera_model,co_runner,condition_id,frame_count,iqr_ms,lidar_model,maximum_ms,median_ms,minimum_ms,mps_mode,normalized_range,p0_ms,p0_p99_range_ms,p1_ms,p25_ms,p50_ms,p5_ms,p75_ms,p95_ms,p99_ms,pair_id,primary_range_ms,sample_count,target_model,width_ms
single-run exploratory descriptive,detr,detr,clear,751,9.146276499999999,3dssd,64.672905,46.609221,40.099193,on,0.47758919849786813,40.099193,22.2600605,40.339232,41.014326499999996,46.609221,40.5475555,50.160602999999995,55.2982865,62.3592535,3dssd+detr,22.2600605,751,3dssd,22.2600605
single-run exploratory descriptive,detr,detr,r15,747,9.1738985,3dssd,67.619474,46.40493,40.198186,on,0.532848910234322,40.198186,24.726816379999995,40.37246434,40.9692985,46.40493,40.5644572,50.143197,55.930273899999996,64.92500238,3dssd+detr,24.726816379999995,747,3dssd,24.726816379999995
single-run exploratory descriptive,detr,detr,r25,743,9.270119500000007,3dssd,65.469837,46.8261,39.962639,on,0.5069275844027157,39.962639,23.737441760000003,40.30591242,41.1696695,46.8261,40.6596166,50.439789000000005,56.141505099999996,63.700080760000006,3dssd+detr,23.737441760000003,743,3dssd,23.737441760000003
single-run exploratory descriptive,detr,detr,r50,749,8.741909,3dssd,67.58139,46.882768,39.930255,on,0.5169150157686933,39.930255,24.234406759999985,40.278131720000005,41.083532,46.882768,40.4537996,49.825441,54.90846860000001,64.16466175999999,3dssd+detr,24.234406759999985,749,3dssd,24.234406759999985
single-run exploratory descriptive,detr,detr,r7p5,754,8.915188,3dssd,65.89086,46.432666,39.9601,on,0.5133870211113878,39.9601,23.83792808000002,40.17490219,40.9331455,46.432666,40.354710149999995,49.8483335,55.0356892,63.798028080000016,3dssd+detr,23.83792808000002,754,3dssd,23.83792808000002
single-run exploratory descriptive,detr,3dssd,clear,457,1.6847980000000007,3dssd,34.452053,24.972385,24.018459,on,0.39696097589397256,24.018459,9.913062320000002,24.2354892,24.674556,24.972385,24.3971966,26.359354,32.469575,33.93152132,3dssd+detr,9.913062320000002,457,detr,9.913062320000002
single-run exploratory descriptive,detr,3dssd,r15,457,1.5951009999999997,3dssd,34.485081,24.869058,23.794298,on,0.4212487372863097,23.794298,10.476059279999998,23.90517688,24.341667,24.869058,24.0363842,25.936768,33.424745599999994,34.27035728,3dssd+detr,10.476059279999998,457,detr,10.476059279999998
single-run exploratory descriptive,detr,3dssd,r25,457,3.519137999999998,3dssd,34.769358,25.277028,23.941965,on,0.396347078461914,23.941965,10.018476199999998,24.06297628,24.831506,25.277028,24.313665,28.350644,32.98840799999999,33.9604412,3dssd+detr,10.018476199999998,457,detr,10.018476199999998
single-run exploratory descriptive,detr,3dssd,r50,457,1.2348660000000002,3dssd,34.459701,24.5317,23.57593,on,0.41943868056433087,23.57593,10.289543879999997,23.69102488,24.159305,24.5317,23.826572,25.394171,33.1805848,33.865473879999996,3dssd+detr,10.289543879999997,457,detr,10.289543879999997
single-run exploratory descriptive,detr,3dssd,r7p5,457,1.5684329999999989,3dssd,34.386574,25.12648,23.565423,on,0.4068537733896669,23.565423,10.222803199999998,23.70826708,24.272952,25.12648,23.8427808,25.841385,32.7077758,33.7882262,3dssd+detr,10.222803199999998,457,detr,10.222803199999998
single-run exploratory descriptive,dino,dino,clear,473,3.199457999999993,3dssd,90.108958,79.685019,41.283492,on,0.570197044440687,41.283492,45.43616231999999,41.9381436,77.943712,79.685019,52.224848599999994,81.14317,83.38214579999999,86.71965431999999,3dssd+dino,45.43616231999999,473,3dssd,45.43616231999999
single-run exploratory descriptive,dino,dino,r15,472,6.098366750000011,3dssd,89.170282,80.8740615,41.342799,on,0.5820628543553485,41.342799,47.07378708,42.675767379999996,76.37648025,80.8740615,55.4383333,82.47484700000001,85.53141555,88.41658608,3dssd+dino,47.07378708,472,3dssd,47.07378708
single-run exploratory descriptive,dino,dino,r25,474,9.693641,3dssd,90.825063,81.0473595,41.213631,on,0.5895231012430453,41.213631,47.779290719999985,42.05715739,73.1166635,81.0473595,55.9073415,82.8103045,85.62439280000001,88.99292171999998,3dssd+dino,47.779290719999985,474,3dssd,47.779290719999985
